"product","system","country","body","indication_key","indication_text","regulatory_approval_date","submission_or_start_date","decision_date","outcome","arrangement_type","arrangement_detail","added_benefit_or_rating","price_at_decision","price_currency","price_basis","stated_reasons_verbatim","document_title","document_id","source_url","fetched_date","status","notes"
"Casgevy","Canada","Canada","CDA-AMC","TDT_12plus","For the treatment of patients 12 years of age and older with transfusion-dependent beta-thalassemia","2024-09-23","","2024-10-23","recommended-restricted","confidential-discount","Reimburse with conditions including: 'A reduction in price. The ICER for exagamglogene autotemcel is $194,807 per QALY gained when compared with SOC. A price reduction of 55% would be required for exagamglogene autotemcel to achieve an ICER of $50,000 per QALY gained compared to SOC.'","","2800000","CAD","submitted list ($2,800,000 per administration)","CDEC emphasized that there is a need for effective therapies that significantly reduce or eliminate the need for transfusions and improve HRQoL for patients with TDT. [...] The results of the interim analysis demonstrated that most patients (92.9% [95% confidence interval (CI)], 80.5% to 98.5%) had transfusion independence (TI) for 12 consecutive months (TI12) during follow-up. [...] public list price. A price reduction is therefore required. [...] drug plans approximately $64.6 million over the next 3 years.","Exagamglogene Autotemcel (Casgevy): Reimbursement Recommendation (CDEC)","SG0831","https://canjhealthtechnol.ca/index.php/cjht/article/view/SG0831","2026-09-05","verified-from-source","CDEC meeting October 23, 2024; published January 2025 (CJHT SG0831 2025-01-06); review SG0831r 2025-06-04."
"Casgevy","Canada","Canada","pCPA","TDT_12plus","Transfusion-dependent beta-thalassemia","2024-09-23","2025-07-29","","under-assessment","unknown","pCPA status: Active negotiation.","","","","","","pCPA negotiations database, file 22969","22969 (CDA-AMC SG0831-000)","https://www.pcpacanada.ca/negotiations (CSV export https://pcpa-app.ca/public-csv-export)","2026-09-05","verified-from-source",""
"Hemgenix","Canada","Canada","CADTH","HEMB_adult","For treatment of adults (aged 18 years of age or older) with Hemophilia B (congenital factor IX deficiency) who require routine prophylaxis to prevent or reduce the frequency of bleeding episodes","2023-10-23","","2024-02-28","recommended-restricted","confidential-discount","Reimburse with conditions including a reduction in price: 'Price reductions of approximately 49% and 5% would require etranacogene dezaparvovec to be considered cost-neutral after 5 and 10 years, respectively, using assumed prices for rFIX prophylaxis. Further price reductions would be required if the treatment efficacy of etranacogene dezaparvovec was not sustained indefinitely or if the prices paid for FIX prophylaxis were lower than assumed.'","","4690000","CAD","submitted list ($4,690,000.00 per administration per patient)","Based on CADTH's base-case analysis, etranacogene dezaparvovec may improve health outcomes and reduce overall health care costs relative to coagulation FIX (recombinant) fc fusion protein and coagulation FIX (recombinant) pegylated nonacog beta pegol. However, at the submitted price, it will take at least 10 years for the acquisition cost [...] The committee noted that due to the high degree of uncertainty regarding long-term efficacy, a price reduction is required. [...] Hemgenix is estimated to cost the public drug plans approximately $140 million over the next 3 years. The estimated budget impact is highly sensitive to the number of patients eligible for Hemgenix.","Etranacogene Dezaparvovec (Hemgenix): CADTH Reimbursement Recommendation (CDEC)","SG0805","https://www.ncbi.nlm.nih.gov/books/NBK604816/","2026-09-05","verified-from-source","CDEC meeting February 28, 2024; published May 2024 (CJHT SG0805 2024-05-08); review SR0805r 2024-09-26. NOC October 23, 2023 (dhpp SBD1715173505610). Sponsor 3-year incremental cost $62.72 million."
"Hemgenix","Canada","Canada","pCPA","HEMB_adult","Hemophilia B","2023-10-23","2024-08-09","2025-09-22","recommended","confidential-discount","pCPA status: Concluded with an LOI.","","","","","","pCPA negotiations database, file 22663","22663 (CDA-AMC SG0805-000)","https://www.pcpacanada.ca/negotiations (CSV export https://pcpa-app.ca/public-csv-export)","2026-09-05","verified-from-source",""
"Beqvez / Durveqtix","Canada","Canada","CADTH","HEMB_adult","For the treatment of adults (aged 18 years or older) with moderately severe to severe hemophilia B (congenital Factor IX deficiency) who are negative for neutralizing antibodies to variant AAV serotype Rh74","2023-12-27","","2023-12-20","recommended-restricted","confidential-discount","Reimburse with conditions including a reduction in price: 'Price reductions of at least 57% and 17% would be required for fidanacogene elaparvovec to be considered cost-effective after 5 years and 10 years, respectively, using assumed prices for FIX prophylaxis. Further price reductions would be required if the treatment efficacy of fidanacogene elaparvovec were not sustained indefinitely, or if the prices paid for FIX prophylaxis were lower than assumed.'","","4773595.20","CAD","submitted list ($4,773,595.20 per administration per patient)","Based on the sponsor's submitted analysis, fidanacogene elaparvovec may improve health outcomes and reduce overall health care costs relative to FIX prophylaxis. However, at the submitted price, it will take at least 12 years [...] The committee noted that, due to the high degree of uncertainty regarding long-term efficacy, a price reduction is required. [...] Based on public list prices, Beqvez is estimated to cost the public drug plans approximately $127 million over the next 3 years.","Fidanacogene Elaparvovec (Beqvez): CADTH Reimbursement Recommendation (CDEC)","SG0802","https://www.ncbi.nlm.nih.gov/books/NBK602912/","2026-09-05","verified-from-source","CDEC meeting December 20, 2023 (one week before NOC of December 27, 2023; dhpp SBD1728318721334); published March 2024 (CJHT SG0802 2024-03-06); review SG0802r 2024-06-07. Marketed in Canada as Beqvez (DIN 02544156)."
"Beqvez / Durveqtix","Canada","Canada","pCPA","HEMB_adult","Hemophilia B (congenital Factor IX deficiency) in adults (aged 18 years or older), moderately severe to severe, who are negative for neutralizing antibodies to variant AAV serotype Rh74","2023-12-27","2024-08-09","2025-04-04","not-recommended","none","pCPA status: Concluded without agreement.","","","","","","pCPA negotiations database, file 22602","22602 (CDA-AMC SG0802-000)","https://www.pcpacanada.ca/negotiations (CSV export https://pcpa-app.ca/public-csv-export)","2026-09-05","verified-from-source",""
"Zolgensma","Canada","Canada","CADTH","SMA_ped","For the treatment of pediatric patients with 5q spinal muscular atrophy (SMA) with biallelic mutations in the survival motor neuron 1 (SMN1) gene and 3 or fewer copies of the SMN2 gene, or infantile-onset SMA","2020-12-15","","2020-11-18","recommended-restricted","confidential-discount","Initial CDEC meeting (November 18, 2020); the published document reports the final recommendation only: reimburse with conditions (initiation criteria: genetic documentation of 5q SMA with biallelic SMN1 mutations; symptomatic or pre-symptomatic with one to three SMN2 copies; 180 days of age or younger; not requiring permanent feeding or ventilatory support; one lifetime administration; pricing condition: a reduction in price).","","2910500","CAD","submitted list (all kits priced at $2,910,500, one-time total drug acquisition cost)","One phase III, single-arm study, STR1VE-US (N = 22), enrolled patients diagnosed with SMA who were symptomatic or pre-symptomatic with one or two copies of the SMN2 gene. [...] STR1VE-US demonstrated that 59% (97.5% confidence interval [CI], 34% to 81%) of patients were able to sit independently for at least 30 seconds at 18 months of age [...] CADTH reanalysis of a cost-utility model submitted by the sponsor found that onasemnogene abeparvovec was unlikely to be cost-effective at the submitted price, with an estimated incremental cost-effectiveness ratio (ICER) of $334,090 per quality adjusted life-year (QALY) compared with best supportive care (BSC). [...] A price reduction of at least 90% is required for onasemnogene abeparvovec to achieve an ICER below $50,000 per QALY gained.","CADTH Canadian Drug Expert Committee Recommendation: Onasemnogene Abeparvovec (Zolgensma) - initial meeting","SG0649","https://www.ncbi.nlm.nih.gov/books/NBK584044/","2026-09-05","verified-from-source","Document lists 'November 18, 2020 Meeting (Initial)' and 'March 17, 2021 Meeting (Reconsideration and Clarification)'. The initial (draft) recommendation text is not separately published; drug plans filed a request for clarification during the embargo period. NOC December 15, 2020 (dhpp SBD00521; si0005)."
"Zolgensma","Canada","Canada","CADTH","SMA_ped","For the treatment of pediatric patients with 5q spinal muscular atrophy (SMA) with biallelic mutations in the survival motor neuron 1 (SMN1) gene and 3 or fewer copies of the SMN2 gene, or infantile-onset SMA","2020-12-15","","2021-03-17","recommended-restricted","confidential-discount","Final recommendation (Version: Final, dated 2021-03-26): 'reimbursed for the treatment of pediatric patients with 5q spinal muscular atrophy (SMA) with biallelic mutations in the survival motor neuron 1 (SMN1) gene, only if the following conditions are met.' Initiation criteria 2.1 symptomatic or pre-symptomatic with one to three copies of the SMN2 gene, 2.2 180 days of age or younger, 2.3 not currently requiring permanent feeding or ventilatory support; reimbursement limited to one lifetime administration; pricing condition: 'A reduction in price.' ('A price reduction of at least 90% is required ... to achieve an ICER below $50,000 per QALY gained.')","","2910500","CAD","submitted list ($2,910,500 per kit/one-time)","The CADTH Canadian Drug Expert Committee (CDEC) recommends that onasemnogene abeparvovec be reimbursed for the treatment of pediatric patients with 5q spinal muscular atrophy (SMA) with biallelic mutations in the survival motor neuron 1 (SMN1) gene, only if the following conditions are met. [...] One phase III, single-arm study, STR1VE-US (N = 22), enrolled patients diagnosed with SMA who were symptomatic or pre-symptomatic with one or two copies of the SMN2 gene. [...] STR1VE-US demonstrated that 59% (97.5% confidence interval [CI], 34% to 81%) of patients were able to sit independently for at least 30 seconds at 18 months of age [...] CADTH reanalysis of a cost-utility model submitted by the sponsor found that onasemnogene abeparvovec was unlikely to be cost-effective at the submitted price, with an estimated incremental cost-effectiveness ratio (ICER) of $334,090 per quality adjusted life-year (QALY) compared with best supportive care (BSC). [...] A price reduction of at least 90% is required for onasemnogene abeparvovec to achieve an ICER below $50,000 per QALY gained.","CADTH Canadian Drug Expert Committee Recommendation: Onasemnogene Abeparvovec (Zolgensma) - reconsideration and clarification","SG0649","https://www.ncbi.nlm.nih.gov/books/NBK584044/","2026-09-05","verified-from-source","Reconsideration and clarification meeting March 17, 2021; final document dated 2021 Mar 26. Implementation advice published September 2021 (CJHT si0005)."
"Zolgensma","Canada","Canada","pCPA","SMA_ped","Spinal Muscular Atrophy","2020-12-15","2021-02-19","2021-10-08","recommended","confidential-discount","pCPA status: Concluded with an LOI.","","","","","","pCPA negotiations database, file 21392","21392 (CDA-AMC SG0649-000)","https://www.pcpacanada.ca/negotiations (CSV export https://pcpa-app.ca/public-csv-export)","2026-09-05","verified-from-source",""
"Luxturna","Canada","Canada","CADTH","RPE65","Vision loss, inherited retinal dystrophy (adult and pediatric patients with vision loss due to IRD caused by confirmed biallelic RPE65 mutations and who have sufficient viable retinal cells)","2020-10-13","","2020-09-16","recommended-restricted","confidential-discount","Reimburse with conditions: initiation criteria 1.1 biallelic RPE65 mutations confirmed by an accredited laboratory, 1.2 sufficient viable retinal cells as determined by an inherited retinal disease specialist, 1.3 at least four years of age, 1.4 visual acuity worse than 20/60 (both eyes) and/or visual field less than 20 degrees; treatment limited to one treatment per eye per patient lifetime; pricing condition: 'Reduction in price.' ('Based on the CADTH reanalysis, a price reduction of more than 74% would be required to achieve ICERs below $50,000 per QALY.')","","1031500","CAD","submitted list ($515,750 per injection, one injection per eye; $1,031,500 per patient assuming both eyes)","The CADTH Canadian Drug Expert Committee (CDEC) recommends that voretigene neparvovec be reimbursed for the treatment of patients with vision loss due to inherited retinal dystrophy (IRD) caused by biallelic retinal pigment epithelium 65 kDa protein (RPE65) mutations only if the following conditions are met. [...] Voretigene neparvovec demonstrated a statistically significant improvement in functional vision under low light conditions as measured by multi-luminance mobility testing (MLMT) at one year post-treatment compared with best supportive care [...] Based on the CADTH reanalysis of the manufacturer-submitted economic model, voretigene neparvovec is associated with an incremental cost-effectiveness ratio (ICER) of $200,477 per quality-adjusted life-year (QALY) gained compared with best supportive care (BSC). However, this estimate is associated with significant uncertainty","CADTH Canadian Drug Expert Committee Recommendation: Voretigene Neparvovec (Luxturna)","SG0643","https://www.ncbi.nlm.nih.gov/books/NBK568877/","2026-09-05","verified-from-source","CDEC meeting September 16, 2020 (pre-NOC); recommendation document dated 2020 Nov (Version 1.0). NOC October 13, 2020 (dhpp SBD00530)."
"Luxturna","Canada","Canada","pCPA","RPE65","Vision loss, inherited retinal dystrophy","2020-10-13","2021-11-25","2022-09-16","recommended","confidential-discount","pCPA status: Concluded with an LOI.","","","","","","pCPA negotiations database, file 21334","21334 (CDA-AMC SG0643-000)","https://www.pcpacanada.ca/negotiations (CSV export https://pcpa-app.ca/public-csv-export)","2026-09-05","verified-from-source",""
"Amtagvi","Canada","Canada","CDA-AMC","MEL_2L","(Health Canada NOC/c, control 293019; indication text not retrieved)","2025-08-15","","","not-found","unknown","","","","","","","","","https://dhpp.hpfb-dgpsa.ca/review-documents/resource/SBD1759755218605","2026-09-05","not-found","NOC/c issued 2025-08-15 (dhpp SBD1759755218605; DIN 02560232). No CDA-AMC reimbursement recommendation for lifileucel in NCBI Bookshelf or the CJHT OAI index (1,340 records to 2026-09) and no pCPA file as of 2026-09-05; cda-amc.ca project pages could not be fetched (Cloudflare challenge), so under-review status could not be confirmed."
"Adstiladrin","Canada","Canada","CDA-AMC","NMIBC_BCGunresp","(Health Canada NOC, control 295688; indication text not retrieved)","2026-03-16","","","not-found","unknown","","","","","","","","","https://dhpp.hpfb-dgpsa.ca/review-documents/resource/SBD1787921958243","2026-09-05","not-found","NOC issued 2026-03-16 (dhpp SBD1787921958243; DIN 02566680). No CDA-AMC recommendation in Bookshelf/CJHT and no pCPA file as of 2026-09-05; cda-amc.ca blocked so submission status unverified."
"Alofisel","Canada","Canada","CDA-AMC","CD_fistula","(Health Canada NOC, control 217347; indication text not retrieved)","2019-06-05","","","not-found","unknown","","","","","","","","","https://dhpp.hpfb-dgpsa.ca/review-documents/resource/RDS00528","2026-09-05","not-found","NOC issued 2019-06-05 (dhpp RDS00528). No CADTH/CDA-AMC recommendation for darvadstrocel found in Bookshelf or CJHT and no pCPA file; DPD brand-name API returns no active DIN for Alofisel as of 2026-09-05 (product appears no longer marketed)."
"Aucatzyl","Canada","Canada","CDA-AMC","ALL_adult","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Aucatzyl&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Elevidys","Canada","Canada","CDA-AMC","DMD","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Elevidys&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Encelto","Canada","Canada","CDA-AMC","MacTel2","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Encelto&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Genglycos","Canada","Canada","CDA-AMC","GSD1a","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Genglycos&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Imlygic","Canada","Canada","CDA-AMC","MEL","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Imlygic&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Itvisma","Canada","Canada","CDA-AMC","SMA","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Itvisma&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Kebilidi / Upstaza","Canada","Canada","CDA-AMC","AADC","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Kebilidi&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Kresladi","Canada","Canada","CDA-AMC","LAD1","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Kresladi&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Lantidra","Canada","Canada","CDA-AMC","T1D","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Lantidra&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Lenmeldy / Libmeldy","Canada","Canada","CDA-AMC","MLD_early","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Lenmeldy&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Lyfgenia","Canada","Canada","CDA-AMC","SCD_VOC_12plus","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Lyfgenia&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Omisirge","Canada","Canada","CDA-AMC","HSCT_cord","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Omisirge&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Otarmeni","Canada","Canada","CDA-AMC","OTOF","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Otarmeni&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Papzimeos","Canada","Canada","CDA-AMC","RRP","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Papzimeos&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Roctavian","Canada","Canada","CDA-AMC","HEMA_adult","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Roctavian&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Ryoncil","Canada","Canada","CDA-AMC","aGVHD_ped","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Ryoncil&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Skysona","Canada","Canada","CDA-AMC","CALD","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Skysona&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Tecelra","Canada","Canada","CDA-AMC","SS","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Tecelra&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Tregzi","Canada","Canada","CDA-AMC","HSCT_Treg","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Tregzi&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Tudriqev","Canada","Canada","CDA-AMC","MEL","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Tudriqev&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Vyjuvek","Canada","Canada","CDA-AMC","DEB","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Vyjuvek&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Waskyra","Canada","Canada","CDA-AMC","WAS","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Waskyra&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Zevaskyn","Canada","Canada","CDA-AMC","RDEB","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Zevaskyn&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Zynteglo","Canada","Canada","CDA-AMC","TDT_12plus","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Zynteglo&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Provenge","Canada","Canada","CDA-AMC","PC","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Provenge&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Glybera","Canada","Canada","CDA-AMC","LPLD","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Glybera&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Strimvelis","Canada","Canada","CDA-AMC","ADA_SCID","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Strimvelis&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
"Zalmoxis","Canada","Canada","CDA-AMC","HSCT_haplo","","","","","not-submitted","none","","","","","","","","","https://health-products.canada.ca/api/drug/drugproduct/?brandname=Zalmoxis&lang=en&type=json","2026-09-05","not-found","No Health Canada authorisation found: DPD brand-name API returns no DIN and the dhpp review-documents portal has no Regulatory Decision Summary or Summary Basis of Decision as of 2026-09-05; no CDA-AMC/CADTH recommendation in NCBI Bookshelf or CJHT and no pCPA file. Health Canada NOC database search (noc-ac) returned server error 500 on every query, so absence is inferred from DPD and dhpp."
