product,system,country,body,indication_key,indication_text,regulatory_approval_date,submission_or_start_date,decision_date,outcome,arrangement_type,arrangement_detail,added_benefit_or_rating,price_at_decision,price_currency,price_basis,stated_reasons_verbatim,document_title,document_id,source_url,fetched_date,status,notes
Casgevy,England,UK,NICE,TDT_12plus,"Exagamglogene autotemcel for treating transfusion-dependent beta-thalassaemia in people 12 years and over when a haematopoietic stem cell transplant (HSCT) is suitable, but a human leukocyte antigen-matched related haematopoietic stem cell donor is not available",2024-02-09,2023-04-25,2024-09-11,recommended-managed-access,managed-access-agreement,Recommended with managed access; commercial arrangement includes a commercial access agreement; restricted to people for whom HSCT is suitable but no HLA-matched related donor is available,"Committee-preferred ICER above cost-effective range (confidential); optimistic scenario (1.5% discount rate, 13.7 transfusions/yr) below range; severity modifier not met",1651000,GBP,list,"Exa-cel has the potential to be cost effective compared with standard care. But the cost-effectiveness estimates are highly uncertain. This is because of the uncertainty in exa-cel's long-term effects and impact on quality of life, and in the outcomes for people on standard care. Some of the most likely cost-effectiveness estimates are higher than what NICE normally considers an acceptable use of NHS resources, even when accounting for exa-cel's innovative nature and the health inequalities experienced by people with beta-thalassaemia. Collecting more data through a managed access agreement may resolve some uncertainty in the evidence. So, exa-cel is recommended for use with managed access.",Exagamglogene autotemcel for treating transfusion-dependent beta-thalassaemia in people 12 years and over (TA1003),TA1003,https://www.nice.org.uk/guidance/ta1003,2026-09-05,verified-from-source,regulatory_approval_date = EC conditional authorisation date from cohort brief; the MHRA granted a GB conditional authorisation earlier (November 2023) but the exact date was not read from a source here. Resource impact summary report: 475 people eligible (rising to 498 by 2028/29); 14 expected to be treated in 2024/25 then about 10 per year. Scope consultation 2023-01-19; final draft guidance 2024-08-08.
Casgevy,England,UK,NICE,SCD_VOC_12plus,"Exagamglogene autotemcel for treating sickle cell disease in people 12 years and over who have recurrent vaso-occlusive crises (VOCs) and a βS/βS, βS/β+ or βS/β0 genotype, when haematopoietic stem cell transplant (HSCT) is suitable but a human leukocyte antigen-matched related haematopoietic stem cell donor is not available; only for people who have had at least 2 VOCs per year during the 2 previous years",2024-02-09,2023-06-08,2025-02-26,recommended-managed-access,managed-access-agreement,"Recommended with managed access; commercial arrangement includes a commercial access agreement; restricted by genotype, VOC frequency and HSCT eligibility without matched related donor","Committee acceptable ICER range £30,000 to £35,000/QALY (health inequalities, innovation, carer benefits); preferred ICER above range (confidential); 1.2 severity modifier met (absolute shortfall 12.11 QALYs, proportional 54%)",1651000,GBP,list,"Taking this into account, exa-cel has the potential to be cost effective compared with standard care. But the cost-effectiveness estimates are highly uncertain. This is because of the uncertainty about exa-cel's long-term effects and its impact on quality of life, and about the outcomes for people having standard care. Some of the most likely cost-effectiveness estimates are higher than what NICE normally considers an acceptable use of NHS resources. Collecting more data through a managed access agreement may resolve some uncertainty in the evidence. So, exa-cel is recommended for use with managed access.",Exagamglogene autotemcel for treating severe sickle cell disease in people 12 years and over (TA1044),TA1044,https://www.nice.org.uk/guidance/ta1044,2026-09-05,verified-from-source,"regulatory_approval_date = EC conditional authorisation date from cohort brief; MHRA GB authorisation (November 2023) preceded it but exact date not read here. Resource impact summary: 1,794 people eligible (2025/26), 29 selected for treatment in 2025/26 rising to 96 per year by 2028/29, 81% completing. Draft guidance 2024-03-14 (initial draft did not recommend); final draft guidance 2025-01-31."
Zolgensma,England,UK,NICE,SMA_type1,"Onasemnogene abeparvovec for treating 5q spinal muscular atrophy (SMA) with a bi-allelic mutation in the SMN1 gene and a clinical diagnosis of type 1 SMA in babies, only if they are 6 months or younger, or aged 7 to 12 months with treatment agreed by the national multidisciplinary team, and permanent ventilation for more than 16 hours per day or a tracheostomy is not needed",2020-05-18,2019-06-06,2021-07-07,recommended-restricted,managed-access-agreement,Routine recommendation for type 1 SMA restricted by age and ventilation status with a simple discount patient access scheme; presymptomatic SMA (up to 3 SMN2 copies) recommended under a managed access agreement (later replaced by HST24); no recommendation for type 2/3 SMA or after nusinersen,"ICERs incorporating confidential discount not reportable; HST threshold £100,000/QALY with QALY weighting; 1.5% discount rate criteria met",1795000,GBP,list,"Because of the uncertainty in the clinical data, the cost-effectiveness estimates for onasemnogene abeparvovec for treating type 1 SMA are uncertain. However, they are likely to be within the range that NICE considers an effective use of NHS resources for highly specialised technologies for: babies 6 months and younger; babies aged 7 to 12 months if it is likely that they will have a similar benefit from treatment with onasemnogene abeparvovec as younger babies. [...] There is no evidence available for treatment with onasemnogene abeparvovec in babies with type 2 or 3 SMA with up to 3 copies of the SMN2 gene. Nor is there any evidence for its use in babies with type 1 SMA treated with nusinersen. Also, there are no ongoing clinical trials in these populations. Therefore, no recommendation can be made based on the clinical and cost effectiveness of onasemnogene abeparvovec treatment for these populations.",Onasemnogene abeparvovec for treating spinal muscular atrophy (HST15),HST15,https://www.nice.org.uk/guidance/hst15,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. HST guidance last updated 2023-04-19 when recommendation 1.3 (presymptomatic) was replaced by HST24. Scope consultation 2018-09-26; invitation to participate 2019-06-06 and 2020-08-28; evaluation consultation 2021-03-08; final evaluation determination 2021-06-04. No resource impact statement linked."
Zolgensma,England,UK,NICE,SMA_presymptomatic,Onasemnogene abeparvovec for treating presymptomatic 5q spinal muscular atrophy (SMA) with a biallelic mutation in the SMN1 gene and up to 3 copies of the SMN2 gene in babies aged 12 months and under,2020-05-18,2022-06-09,2023-04-19,recommended,confidential-discount,Simple discount patient access scheme; managed access agreement from HST15 superseded by routine recommendation,"ICERs remained below £100,000/QALY in committee's preferred scenario",1795000,GBP,list,"Despite the high levels of uncertainty, there is evidence that onasemnogene abeparvovec provides substantial health benefits, such as reaching important motor milestones, for babies with presymptomatic SMA. The cost-effectiveness results show a lower overall cost compared with onasemnogene abeparvovec for type 1 SMA and best supportive care for types 2 and 3 SMA for babies aged 6 weeks and under.",Onasemnogene abeparvovec for treating presymptomatic spinal muscular atrophy (HST24),HST24,https://www.nice.org.uk/guidance/hst24,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. Partial review of HST15 (managed access exit for presymptomatic population). Scope consultation 2022-04-22; final evaluation determination 2023-03-16."
Luxturna,England,UK,NICE,RPE65,Voretigene neparvovec for treating RPE65-mediated inherited retinal dystrophies in people with vision loss caused by inherited retinal dystrophy from confirmed biallelic RPE65 mutations and who have sufficient viable retinal cells,2018-11-22,2018-12-03,2019-10-09,recommended,confidential-discount,Simple discount patient access scheme,"At list price: company base case £86,635/QALY; committee-preferred £114,956 to £155,750/QALY at 3.5% discount rate, £60,908 to £86,118/QALY at 1.5%; ICERs with discount confidential",613410,GBP,list,"Some assumptions in the economic modelling are uncertain, particularly around the utility values and how long the treatment effect lasts. Despite the uncertainties, voretigene neparvovec is likely to provide important clinical benefits for people with RPE65-mediated inherited retinal dystrophies, and is considered an appropriate use of NHS resources within the context of a highly specialised service. It is therefore recommended for use in the NHS.",Voretigene neparvovec for treating inherited retinal dystrophies caused by RPE65 gene mutations (HST11),HST11,https://www.nice.org.uk/guidance/hst11,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. List price £613,410 per patient (excluding VAT). Scope consultation 2017-07-26; final evaluation determination 2019-09-04."
Hemgenix,England,UK,NICE,HEMB_adult,Etranacogene dezaparvovec for treating moderately severe or severe haemophilia B (congenital factor IX [FIX] deficiency) in adults without anti-FIX antibodies,2023-02-20,2022-11-01,2024-07-24,recommended-managed-access,managed-access-agreement,Recommended with managed access; commercial arrangement includes a commercial access agreement,Exact ICERs confidential; etranacogene dezaparvovec followed by FIX prophylaxis basket had lower costs and higher QALYs than comparator in base case but durability highly uncertain,2600000,GBP,list,"Etranacogene dezaparvovec has the potential to be cost effective compared with FIX prophylaxis. But the cost-effectiveness estimates are highly uncertain because of the uncertainty in how long the treatment effect will last. So, etranacogene dezaparvovec is not recommended for routine use in the NHS. Collecting more data through a managed access agreement may resolve the uncertainty in the evidence. So, etranacogene dezaparvovec is recommended for use with managed access.",Etranacogene dezaparvovec for treating moderately severe or severe haemophilia B (TA989),TA989,https://www.nice.org.uk/guidance/ta989,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. Guidance states conditional marketing authorisation. Resource impact summary: around 300 adults in England living with moderately severe or severe haemophilia B; eligible number likely lower. Scope consultation 2022-01-24; draft guidance 2023-08-02 and 2023-12-20 (two consultations); final draft guidance 2024-06-20/27."
Lenmeldy / Libmeldy,England,UK,NICE,MLD_early,"Atidarsagene autotemcel for treating metachromatic leukodystrophy with mutations in the arylsulphatase A (ARSA) gene: for children who have late infantile or early juvenile types, with no clinical signs or symptoms; for children who have the early juvenile type, with early clinical signs or symptoms, and who can still walk independently and have no cognitive decline",2020-12-17,2020-09-23,2022-03-28,recommended,confidential-discount,Simple discount patient access scheme; to be delivered in a highly specialised service by a specialist multidisciplinary team,"Subgroup ICERs subject to commercial arrangement, confidential; HST threshold £100,000/QALY with weighting",2875000,GBP,list,"The cost-effectiveness estimates show that atidarsagene autotemcel provides substantial extra health and quality-of-life benefits. But how much is uncertain, and it varies for the different types of the condition. Taking into account the long-term uncertainty, for children with late infantile and early juvenile forms of the condition, the cost-effectiveness estimates are within what NICE normally considers an acceptable use of NHS resources for highly specialised technologies.",Atidarsagene autotemcel for treating metachromatic leukodystrophy (HST18),HST18,https://www.nice.org.uk/guidance/hst18,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. Recommendation is within marketing authorisation (all licensed subgroups). Scope consultation 2019-11-21/2019-12-05; evaluation consultation 2021-07-09; final evaluation determination 2022-02-04."
Kebilidi / Upstaza,England,UK,NICE,AADC_severe_18m_plus,"Eladocagene exuparvovec for treating aromatic L-amino acid decarboxylase (AADC) deficiency in people 18 months and over with a clinical, molecular and genetically confirmed diagnosis of AADC deficiency with a severe phenotype",2022-07-18,2022-03-07,2023-04-19,recommended,confidential-discount,Simple discount patient access scheme,ICERs incorporating confidential discount not reportable; committee judged most plausible ICER sufficiently within HST range with QALY modifier,3010451,GBP,list,"The clinical evidence suggests that eladocagene exuparvovec improves motor development, and that these improvements will last. But the results are uncertain because the studies are very small, and provide limited long-term data and limited information about non-motor outcomes. Even taking this uncertainty into account, the cost-effectiveness estimates for eladocagene exuparvovec are within the range that NICE considers an effective use of NHS resources for highly specialised technologies. So, eladocagene exuparvovec is recommended for routine use in the NHS.",Eladocagene exuparvovec for treating aromatic L-amino acid decarboxylase deficiency (HST26),HST26,https://www.nice.org.uk/guidance/hst26,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. Price £3,010,451 per 0.5 ml solution for infusion (excluding VAT). Scope consultation 2021-07-01; final evaluation determination 2023-03-23."
Strimvelis,England,UK,NICE,ADA_SCID,Strimvelis for treating adenosine deaminase deficiency-severe combined immunodeficiency (ADA-SCID) when no suitable human leukocyte antigen-matched related stem cell donor is available,2016-05-26,2017-05-08,2018-02-07,recommended,none,"No commercial arrangement stated; treatment delivered only in Milan, Italy with NHS-funded travel","Committee-preferred ICERs at 3.5% discount: £120,506/QALY vs HSCT from matched unrelated donor and £12,106/QALY vs haploidentical HSCT; at 1.5%: £74,430/QALY vs MUD and dominant vs haploidentical",505000,GBP,list,"There are also several important uncertainties in the cost-effectiveness results associated with Strimvelis. However, there are health-related and wider benefits not included in the economic analysis but which are important to consider. Taking these into account, and considering the additional weight that can be assigned to the benefits when the estimated health gain is large, the plausible cost-effectiveness estimates for Strimvelis are within the range normally considered value for money in the context of a highly specialised service.",Strimvelis for treating adenosine deaminase deficiency-severe combined immunodeficiency (HST7),HST7,https://www.nice.org.uk/guidance/hst7,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. Price €594,000 excluding VAT, equating to £505,000 at €1 = £0.85 per the guidance. Company and NHS England expected 3 people diagnosed per year in England; 1 treated per year assumed. Draft scope 2017-04-13; evaluation consultation 2017-10-23; final evaluation determination 2017-12-28."
Roctavian,England,UK,NICE,HEMA_severe_adult,Valoctocogene roxaparvovec for treating severe haemophilia A [ID3806],2022-08-24,,,not-submitted,none,,,,,,,Valoctocogene roxaparvovec for treating severe haemophilia A [ID3806] (awaiting development),GID-TA10682,https://www.nice.org.uk/guidance/awaiting-development/gid-ta10682,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. NICE topic page status 'Awaiting development', expected publication TBC; only event is a note added 2024-10-08. No scoping, invitation or committee dates; no evidence submission recorded, so coded not-submitted."
Zynteglo,England,UK,NICE,TDT_12plus,Betibeglogene autotemcel for treating transfusion-dependent beta-thalassaemia [ID968],2019-05-29,2019-08-01,2022-12-16,terminated-or-withdrawn,none,,,,,,Suspended. This appraisal has been suspended while Bluebird Bio explores how to give patients in Europe access to its gene therapies in light of its forthcoming operational changes. A further update will be provided by late autumn.,Betibeglogene autotemcel for treating transfusion-dependent beta-thalassaemia [ID968] (discontinued),GID-TA10334,https://www.nice.org.uk/guidance/discontinued/gid-ta10334,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. Appraisal reached committee: scope consultations 2018-03-21 and 2019-06-14; invitation to participate 2019-08-01; paused for COVID-19 2020-05-05; committee meeting 1 2021-01-13; draft guidance consultation 2021-02-11 to 2021-03-04; committee meeting 2 2021-07-14; suspended 2021-08-18 (company withdrawing from Europe); discontinued 2022-12-16 (decision_date). EU authorisation withdrawn 2022-03-24. Draft guidance content not read."
Skysona,England,UK,NICE,CALD,Elivaldogene autotemcel for treating cerebral adrenoleukodystrophy [ID1284],2021-07-16,2021-08-04,2023-02-10,terminated-or-withdrawn,none,,,,,,"For information the company have advised that they will no longer have a commercial presence in Europe in the near future and will not therefore be making a submission, or making this gene therapy available in the UK. Therefore, in collaboration with the company, NICE has suspended this evaluation from its current work programme.",Elivaldogene autotemcel for treating cerebral adrenoleukodystrophy [ID1284] (discontinued),GID-HST10038,https://www.nice.org.uk/guidance/discontinued/gid-hst10038,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. HST route. Scope consultation 2020-11-24 to 2020-12-21; scoping workshop 2021-01-21; invitation to participate 2021-08-04; suspended 2021-12-02; discontinued 2023-02-10 (decision_date). EU authorisation withdrawn 2021-11-18."
Beqvez / Durveqtix,England,UK,NICE,HEMB_adult,Fidanacogene elaparvovec for treating moderately severe to severe haemophilia B [ID4032],2024-07-24,2023-10-25,2026-06-04,terminated-or-withdrawn,none,,,,,,"Suspended. The company has informed NICE that it will be withdrawing its evidence submission for this appraisal given fidanacogene elaparvovec cannot be launched until the expiry of uniQure's European Patent 3,581,650 in the UK. Therefore, we are suspending the appraisal while we consider the next steps.",Fidanacogene elaparvovec for treating moderately severe to severe haemophilia B [ID4032] (discontinued),GID-TA11117,https://www.nice.org.uk/guidance/discontinued/gid-ta11117,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. Scope consultation 2023-05-17 to 2023-06-15; invitation to participate 2023-10-25; committee meeting 2024-06-06; company withdrew submission, suspended 2025-01-27; discontinued 2026-06-04 (decision_date). EU authorisation withdrawn 2025-05-15."
Vyjuvek,England,UK,NICE,DEB_wounds,Beremagene geperpavec for treating skin wounds associated with dystrophic epidermolysis bullosa [ID3959],2025-04-23,2025-02-10,,under-assessment,unknown,,,,,,,Beremagene geperpavec for treating skin wounds associated with dystrophic epidermolysis bullosa [ID3959] (in development),GID-TA10868,https://www.nice.org.uk/guidance/indevelopment/gid-ta10868,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. Routed to TA (not HST) after company routing challenge; topic selection decision 2024-01-11. Scope consultations 2022-11-09 and 2024-12-02; invitation to participate 2025-02-10; committee meeting 1 rescheduled to 2026-05-21 to align with regulatory expectations; draft guidance consultation 2026-06-26 to 2026-08-10; expected publication 2026-11-18. Draft recommendation not read."
Itvisma,England,UK,NICE,SMA_2plus_intrathecal,Intrathecal onasemnogene abeparvovec for treating spinal muscular atrophy in people 2 years and over [ID6556],2026-06-30,2025-11-24,,under-assessment,unknown,,,,,,,Intrathecal onasemnogene abeparvovec for treating spinal muscular atrophy in people 2 years and over [ID6556] (in development),GID-TA11733,https://www.nice.org.uk/guidance/indevelopment/gid-ta11733,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. Topic selected 2025-04-08; scope consultation 2025-08-04 to 2025-09-02; invitation to participate 2025-11-24; committee meeting 1 2026-07-07; draft guidance consultation 2026-07-29 to 2026-08-19; expected publication 2026-11-25. Draft recommendation not read."
Ebvallo,England,UK,NICE,EBV_PTLD,Tabelecleucel for treating post-transplant lymphoproliferative disorder caused by the Epstein-Barr virus (terminated appraisal),2022-12-16,2022-10-31,2023-10-19,terminated-or-withdrawn,none,,,,,,NICE is unable to make a recommendation about the use in the NHS of tabelecleucel for treating post-transplant lymphoproliferative disorder caused by the Epstein-Barr virus. This is because Pierre Fabre Ltd has confirmed that it does not intend to make an evidence submission for the appraisal at this time and will review this at a later date.,Tabelecleucel for treating post-transplant lymphoproliferative disorder caused by the Epstein-Barr virus (terminated appraisal) (TA923),TA923,https://www.nice.org.uk/guidance/ta923,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. Scope consultation 2022-06-09; invitation to participate 2022-10-31; topic selection 2022-11-10; terminated 2023-10-19."
Alofisel,England,UK,NICE,CD_perianal_fistula,Darvadstrocel for previously treated complex perianal fistulas in adults with non-active or mildly active luminal Crohn's disease,2018-03-23,2018-02-09,2019-01-09,not-recommended,none,Company had a commercial arrangement (patient access scheme) which would have applied if recommended,"Company deterministic base case £20,591/QALY with PAS; company relapse scenarios £36,235/QALY and higher; committee unable to determine most plausible ICER",54000,GBP,list,"In a single clinical trial comparing remission rates for darvadstrocel and placebo, only an additional 14% of people showed a beneficial effect from darvadstrocel over and above placebo. Reliable follow-up results are only available for up to 1 year during which time more than 50% of patients who had remission subsequently relapsed in both the darvadstrocel and placebo arms, so it is unclear how long the treatment benefit will last. [...] The cost-effectiveness estimates are therefore highly uncertain and the committee was unable to decide on the most plausible cost-effectiveness estimate. Because of this, darvadstrocel cannot be recommended for routine commissioning for treating complex perianal fistulas in people with Crohn's disease.",Darvadstrocel for treating complex perianal fistulas in Crohn's disease (TA556),TA556,https://www.nice.org.uk/guidance/ta556,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. List price £13,500 per vial; one course (4 vials) £54,000. Scope consultation 2017-06-07; draft guidance 2018-08-16; final appraisal determination 2018-11-01. EU authorisation withdrawn 2024-12-13."
Imlygic,England,UK,NICE,MEL_unresectable_3B_4M1a,"Talimogene laherparepvec for treating unresectable, regionally or distantly metastatic (stage 3B, 3C or 4M1a) melanoma that has not spread to bone, brain, lung or other internal organs, only if treatment with systemically administered immunotherapies is not considered the best option by a multidisciplinary team",2015-12-16,2015-09-10,2016-09-28,recommended-restricted,confidential-discount,Patient access scheme (simple discount agreed with the Department of Health); restricted to patients for whom systemic immunotherapy is not considered the best option,"Approximately £23,900/QALY vs dacarbazine and £24,100/QALY vs best supportive care; ICER vs ipilimumab could not be determined",1670,GBP,list,"The committee was not able to determine the ICER for talimogene laherparepvec compared with ipilimumab because of uncertainties in the relative clinical effectiveness of these agents. The committee considered talimogene laherparepvec to be cost effective compared with dacarbazine (£23,900 per QALY gained) and best supportive care (£24,100 per QALY gained) in people whose disease was not suitable for treatment with systemically administered immunotherapies.",Talimogene laherparepvec for treating unresectable metastatic melanoma (TA410),TA410,https://www.nice.org.uk/guidance/ta410,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. List price £1,670 per 1 ml vial (either strength); multiple doses per course. Final scope 2015-09-10 (used as start date; invitation date not in history); draft guidance 2016-03-16; final appraisal determination 2016-08-09. Recommendation 1.1 wording later updated from 'not suitable' to 'not considered the best option'. Separate topic for talimogene with pembrolizumab [ID3856] (GID-TA10836) was discontinued (not read)."
Provenge,England,UK,NICE,mCRPC_asymptomatic,Sipuleucel-T for treating asymptomatic or minimally symptomatic metastatic hormone-relapsed prostate cancer,2013-09-06,,2015-02-23,not-recommended,none,,,,,,"NICE does not recommend Sipuleucel-T as a treatment for people with metastatic non-visceral hormone-relapsed prostate cancer, who have few or no symptoms and when chemotherapy is not yet suitable.",Sipuleucel-T for treating asymptomatic or minimally symptomatic metastatic hormone-relapsed prostate cancer (TA332),TA332,https://www.nice.org.uk/guidance/ta332,2026-09-05,verified-from-source,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. Live page: 'This appraisal has been withdrawn. This is because the marketing authorisation for sipuleucel-T was withdrawn on 19 May 2015.' Recommendation text read from Wayback snapshot of 2015-04-01 (public summary wording); committee discussion, price and history not recoverable from the live site."
Amtagvi,England,UK,NICE,MEL_previously_treated,Lifileucel for previously treated unresectable or metastatic melanoma [ID3863],,2025-01-08,,under-assessment,unknown,,,,,,,Lifileucel for previously treated unresectable or metastatic melanoma [ID3863] (in development),GID-TA10752,https://www.nice.org.uk/guidance/indevelopment/gid-ta10752,2026-09-05,verified-from-source,"EU MAA withdrawn by applicant (cohort brief); MHRA status not verified here, so regulatory_approval_date blank. NICE STA in progress: scope consultation 2024-07-24 to 2024-08-21; invitation to participate 2025-01-08; committee meeting 2025-11-04; draft guidance consultation 2025-12-18 to 2026-01-22; expected publication TBC. Draft recommendation not read."
Elevidys,England,UK,NICE,DMD_4to7,Delandistrogene moxeparvovec for treating Duchenne muscular dystrophy in children 4 to 7 years [ID3897],,,,not-submitted,none,,,,,,,Delandistrogene moxeparvovec for treating Duchenne muscular dystrophy in children 4 to 7 years [ID3897] (awaiting development),GID-TA11437,https://www.nice.org.uk/guidance/awaiting-development/gid-ta11437,2026-09-05,verified-from-source,No EU marketing authorisation (refused). NICE topic 'Awaiting development': topic selected 2023-10-24; scope consultation 2024-01-18 to 2024-02-15; DHSC referral confirmed 2025-06-18/30; expected publication TBC. No submission or committee dates.
Tecelra,England,UK,NICE,SS_MAGE_A4,Afamitresgene autoleucel for previously treated MAGE-A4 positive advanced synovial sarcoma or myxoid round cell liposarcoma [ID4064],,,,not-submitted,none,,,,,,,Afamitresgene autoleucel for previously treated MAGE-A4 positive advanced synovial sarcoma or myxoid round cell liposarcoma [ID4064] (awaiting development),GID-TA11040,https://www.nice.org.uk/guidance/awaiting-development/gid-ta11040,2026-09-05,verified-from-source,No EU marketing authorisation. NICE topic 'Awaiting development': topic selected 2022-11-09; note added 2025-07-29; no scoping or submission dates.
Adstiladrin,England,UK,NICE,NMIBC_BCG_unresponsive,nadofaragene firadenovec for BCG-unresponsive non-muscle-invasive bladder cancer,2026-05-28,,,not-found,none,,,,,,,,,https://www.nice.org.uk/search?q=Adstiladrin,2026-09-05,not-found,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. NICE site search for 'Adstiladrin' and 'nadofaragene firadenovec' (curl, 2026-09-05) returned no guidance or in-development topic."
Waskyra,England,UK,NICE,WAS,etuvetidigene autotemcel for Wiskott-Aldrich syndrome,2026-01-09,,,not-found,none,,,,,,,,,https://www.nice.org.uk/search?q=Waskyra,2026-09-05,not-found,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. NICE site search for 'Waskyra' and 'etuvetidigene autotemcel' returned no guidance or in-development topic."
Glybera,England,UK,NICE,LPLD,alipogene tiparvovec for lipoprotein lipase deficiency,2012-10-25,,,not-found,none,,,,,,,,,https://www.nice.org.uk/search?q=Glybera,2026-09-05,not-found,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. NICE site search for 'Glybera' and 'alipogene tiparvovec' returned nothing; never appraised by NICE. EU authorisation lapsed 2017-10-28."
Zalmoxis,England,UK,NICE,haploHSCT_adjunct,allogeneic T cells with HSV-TK as adjunct to haploidentical HSCT,2016-08-18,,,not-found,none,,,,,,,,,https://www.nice.org.uk/search?q=Zalmoxis,2026-09-05,not-found,"regulatory_approval_date = EU (EC) authorisation date from cohort brief, applicable to the UK at the time; MHRA GB date may differ for post-2020 products. NICE site search for 'Zalmoxis' returned nothing; never appraised by NICE. EU authorisation withdrawn 2019-10-09."
Lyfgenia,England,UK,NICE,SCD_VOC_12plus,lovotibeglogene autotemcel for sickle cell disease,,,,not-found,none,,,,,,,,,https://www.nice.org.uk/search?q=Lyfgenia,2026-09-05,not-found,"No EU or UK marketing authorisation (cohort brief). NICE site search by brand and INN (curl, 2026-09-05) returned no guidance or in-development topic."
Encelto,England,UK,NICE,MacTel2,revakinagene taroretcel for macular telangiectasia type 2,,,,not-found,none,,,,,,,,,https://www.nice.org.uk/search?q=Encelto,2026-09-05,not-found,"No EU or UK marketing authorisation (cohort brief). NICE site search by brand and INN (curl, 2026-09-05) returned no guidance or in-development topic."
Genglycos,England,UK,NICE,GSD1a,pariglasgene brecaparvovec for glycogen storage disease type Ia,,,,not-found,none,,,,,,,,,https://www.nice.org.uk/search?q=Genglycos,2026-09-05,not-found,"No EU or UK marketing authorisation (cohort brief). NICE site search by brand and INN (curl, 2026-09-05) returned no guidance or in-development topic."
Kresladi,England,UK,NICE,LAD1,marnetegragene autotemcel for leukocyte adhesion deficiency type I,,,,not-found,none,,,,,,,,,https://www.nice.org.uk/search?q=Kresladi,2026-09-05,not-found,"No EU or UK marketing authorisation (cohort brief). NICE site search by brand and INN (curl, 2026-09-05) returned no guidance or in-development topic."
Lantidra,England,UK,NICE,T1D_islet,donislecel for type 1 diabetes,,,,not-found,none,,,,,,,,,https://www.nice.org.uk/search?q=Lantidra,2026-09-05,not-found,"No EU or UK marketing authorisation (cohort brief). NICE site search by brand and INN (curl, 2026-09-05) returned no guidance or in-development topic."
Omisirge,England,UK,NICE,HSCT_cord_expansion,omidubicel for cord blood expansion in HSCT,,,,not-found,none,,,,,,,,,https://www.nice.org.uk/search?q=Omisirge,2026-09-05,not-found,"No EU or UK marketing authorisation (cohort brief). NICE site search by brand and INN (curl, 2026-09-05) returned no guidance or in-development topic."
Otarmeni,England,UK,NICE,OTOF_hearing_loss,lunsotogene parvec for otoferlin-related hearing loss,,,,not-found,none,,,,,,,,,https://www.nice.org.uk/search?q=Otarmeni,2026-09-05,not-found,"No EU or UK marketing authorisation (cohort brief). NICE site search by brand and INN (curl, 2026-09-05) returned no guidance or in-development topic."
