product,system,country,body,indication_key,indication_text,regulatory_approval_date,submission_or_start_date,decision_date,outcome,arrangement_type,arrangement_detail,added_benefit_or_rating,price_at_decision,price_currency,price_basis,stated_reasons_verbatim,document_title,document_id,source_url,fetched_date,status,notes
Tecartus,Australia,Australia,TGA,MCL_2L,"TECARTUS is a genetically modified autologous immunocellular therapy for the treatment of patients with relapsed or refractory mantle cell lymphoma (MCL), who have received two or more lines of therapy, including a BTK inhibitor, unless ineligible or intolerant to treatment with a BTK inhibitor.",2021-07-21,2020-07-20,2021-07-21,recommended,none,,,,,,,TGA prescription medicines registrations: TECARTUS (Gilead Sciences Pty Ltd),ARTG 371431,https://www.tga.gov.au/resources/prescription-medicines-registrations/tecartus-gilead-sciences-pty-ltd,2026-09-05,verified-from-source,Date registered 21 July 2021; evaluation commenced 20 July 2020; approval time 210 working days. ARTG number from MSAC 1723.1 PSD. retrieved via web.archive.org snapshot because msac.gov.au and tga.gov.au refused direct connections
Tecartus,Australia,Australia,TGA,ALL_adult,patients greater than or equal to 18 years of age with R/R B-ALL,,,,recommended,none,,,,,,,"MSAC 1723.1 PSD (November 2023), Prerequisites to implementation",ARTG 396794,https://www.msac.gov.au/sites/default/files/documents/1723.1%20Final%20PSD%20-%20Nov2023%20(redacted).pdf,2026-09-05,provisional-from-snippet,"ARTG 396794 for adult R/R B-ALL cited in MSAC 1723.1 PSD; MSAC 1723 PSD (November 2022) states brexu-cel ""has been recently approved by the Therapeutic Goods Administration"", so registration was around late 2022, but the ARTG start date was not retrieved."
Tecartus,Australia,Australia,MSAC,MCL_2L,relapsed or refractory mantle cell lymphoma (R/R MCL),2021-07-21,,2021-07-29,recommended-restricted,outcomes-based,contingent on price reduction to average price per patient giving the same ICER as accepted for axicabtagene ciloleucel; no payment for unsuccessful infusion or if not infused; one CAR-T infusion per lifetime for r/r MCL; ABMTRR data; full review within 3 years; progressive patient caps,,,AUD,,MSAC supported public funding of brexu-cel for certain patients with R/R MCL. MSAC considered there was significant unmet clinical need in this group of patients. MSAC considered that the level of clinical evidence in support of brexu-cel to be acceptable given the rarity of mantle cell lymphoma and the proposal for its use as a later line of therapy. MSAC support for public funding was contingent on a price reduction to achieve an average price per patient corresponding to the same incremental cost-effectiveness ratio (ICER) as that accepted for axicabtagene ciloleucel ($redacted/QALY) and if the following measures were implemented to contain the risks associated with public funding: treatment must be delivered by a haematologist working in a multi-disciplinary team specialising in the provision of CAR-T cell therapy; treatment must be delivered in a tertiary public hospital with appropriate credentials; no payment for brexu-cel for an unsuccessful infusion; a limit to one successful CAR-T infusion per lifetime for r/r MCL.,Public Summary Document Application 1647 - Brexucabtagene autoleucel for relapsed or refractory mantle cell lymphoma (updated with July 2023 Addendum),MSAC 1647 PSD; 82nd MSAC Meeting 29-30 July 2021,https://www.msac.gov.au/sites/default/files/documents/1647%20Final%20PSD%20-%20updated%20with%20July%202023%20Addendum%20(redacted).pdf,2026-09-05,verified-from-source,Application expedited (bypassed PASC). Patient numbers per year redacted; MSAC suggested caps progressively escalated to a maximum of [redacted] patients per year. retrieved via web.archive.org snapshot because msac.gov.au and tga.gov.au refused direct connections
Tecartus,Australia,Australia,MSAC,MCL_2L,relapsed or refractory mantle cell lymphoma (R/R MCL) - pricing proposal,2021-07-21,2023-07,2023-07-29,recommended-restricted,outcomes-based,pricing proposal accepted out-of-session; review within 3 years of commencement of subsidy,,,AUD,,"Following the MSAC's July 2021 advice to support the public funding of brexucabtagene autoleucel (brexu-cel) for certain patients with relapsed or refractory mantle cell lymphoma (R/R MCL), Gilead Sciences submitted a pricing proposal to progress the public funding of the CAR-T cell therapy in July 2023. Given the details of the pricing proposal varied from the MSAC's July 2021 advice, the MSAC considered the pricing proposal out-of-session on 29 July 2023. After considering the pricing proposal, MSAC confirmed its support for the public funding of brexu-cel for certain patients with R/R MCL. No changes were made to other parts of its advice to the Minister from July 2021.",Public Summary Document Application 1647 - Brexucabtagene autoleucel for relapsed or refractory mantle cell lymphoma (updated with July 2023 Addendum),MSAC 1647 PSD July 2023 Addendum; MSAC out-of-session 29 July 2023,https://www.msac.gov.au/sites/default/files/documents/1647%20Final%20PSD%20-%20updated%20with%20July%202023%20Addendum%20(redacted).pdf,2026-09-05,verified-from-source,Two-year gap between MSAC support (July 2021) and sponsor pricing proposal (July 2023). retrieved via web.archive.org snapshot because msac.gov.au and tga.gov.au refused direct connections
Tecartus,Australia,Australia,Funding,MCL_2L,R/R MCL under NHRA Highly Specialised Therapy arrangements,2021-07-21,,,not-found,outcomes-based,,,,AUD,,,,,https://www.msac.gov.au/sites/default/files/documents/1647%20Final%20PSD%20-%20updated%20with%20July%202023%20Addendum%20(redacted).pdf,2026-09-05,not-found,Funding commencement date after the July 2023 pricing proposal not found in documents read.
Tecartus,Australia,Australia,MSAC,ALL_adult,adult patients (>=18 years of age) with relapsed or refractory B-precursor acute lymphoblastic leukaemia (R/R B-ALL),,,2022-11-24,not-recommended,none,,,,AUD,,"MSAC did not support public funding of brexucabtagene autoleucel (brexu-cel) for adult R/R B-ALL. MSAC considered that it was uncertain whether brexu-cel demonstrated superior efficacy in terms of durable survival outcomes compared with contemporary Australian practice because of low certainty of the evidence presented. In addition, MSAC considered that there was significant uncertainty around the place of brexu-cel in clinical practice and that brexu-cel had an inferior safety profile compared with other therapies. MSAC also considered that the incremental cost-effectiveness ratio was highly uncertain and was likely underestimated due to the optimistic extrapolation of survival favouring brexu-cel. MSAC noted the price of brexu-cel had not been adequately justified and no payment for performance or risk sharing criteria were proposed for consideration by MSAC. MSAC also noted that the states and territories were not supportive of the application as joint funders of this highly specialised therapy via the NHRA.",Public Summary Document Application No. 1723 - Brexucabtagene autoleucel for adult relapsed or refractory B-precursor acute lymphoblastic leukaemia,MSAC 1723 PSD; MSAC 24-25 November 2022,https://www.msac.gov.au/sites/default/files/documents/1723%20Final%20PSD-%20Nov%202022_redacted.pdf,2026-09-05,verified-from-source,Application bypassed PASC. retrieved via web.archive.org snapshot because msac.gov.au and tga.gov.au refused direct connections
Tecartus,Australia,Australia,MSAC,ALL_adult,adult patients (>=26 years of age) with relapsed or refractory B-precursor acute lymphoblastic leukaemia (R/R B-ALL),,2023-05-10,2023-11-23,recommended-restricted,outcomes-based,average price consistent with other publicly funded CAR-T therapies; pay-for-performance considered but MSAC noted PfP would likely raise the average price paid; age restricted to >=26 years to complement Kymriah access for younger patients,,,AUD,,"MSAC supported public funding of brexu-cel for adult patients (aged 26 years or older) with R/R B-ALL. MSAC considered there was significant unmet clinical need in this group of patients and an equity of access issue as patients under 26-year-old are able to access an alternative chimeric antigen receptor T-cell (CAR-T) therapy for the same indication. MSAC noted that uncertainty remained regarding the clinical place of brexu-cel, in particular with regards to subsequent allogenic stem cell transplant (allo-SCT). MSAC considered that the uncertainty and limitations with the economic evaluation remained and as such did not demonstrate the cost-effectiveness of brexu-cel at a price of $redacted. MSAC noted the subsequent average price of $redacted submitted by the applicant in a subsequent pricing proposal was consistent with the price supported for other publicly funded CAR-T therapies, that it considered to be acceptable for funding.",Public Summary Document Application No. 1723.1 - Brexucabtagene autoleucel for adult relapsed or refractory B-precursor acute lymphoblastic leukaemia,MSAC 1723.1 PSD; MSAC 23-24 November 2023,https://www.msac.gov.au/sites/default/files/documents/1723.1%20Final%20PSD%20-%20Nov2023%20(redacted).pdf,2026-09-05,verified-from-source,Re-application form dated 10 May 2023 (TECARTUS ALL MSAC Application Form 10 May 2023). Price redacted. retrieved via web.archive.org snapshot because msac.gov.au and tga.gov.au refused direct connections
Tecartus,Australia,Australia,Funding,ALL_adult,adult (>=26 years) R/R B-ALL under NHRA,,,,not-found,unknown,,,,AUD,,,,,https://www.msac.gov.au/sites/default/files/documents/1723.1%20Final%20PSD%20-%20Nov2023%20(redacted).pdf,2026-09-05,not-found,Funding commencement date not found.
Carvykti,Australia,Australia,TGA,MM_4L,"CARVYKTI is indicated for the treatment of adult patients with relapsed or refractory multiple myeloma, who have received at least three prior lines of therapy, including a proteasome inhibitor, an immunomodulatory agent and an anti-CD38 antibody.",2023-06-06,2021-08-03,2023-06-05,recommended,none,,,,,,,"ARTG Public Summary for ARTG Entry 410143 (CARVYKTI, Janssen-Cilag Pty Ltd); TGA prescription medicines registrations: CARVYKTI",ARTG 410143,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=410143&agid=(PrintDetailsPublic)&actionid=1,2026-09-05,verified-from-source,"ARTG Start Date 6/06/2023 (eBS public summary); TGA registration page: date registered 5 June 2023, evaluation commenced 3 August 2021, decision 5 June 2023, approval time 186 working days. MSAC 1690.1 PSD also cites inclusion on ARTG 6 June 2023."
Carvykti,Australia,Australia,MSAC,MM_4L,"adult patients with relapsed or refractory multiple myeloma (RRMM), who have received at least three prior lines of therapy, including a proteasome inhibitor (PI); an immunomodulatory agent (IMiD); and an anti-CD38 antibody",2023-06-06,2022-02,2022-07-28,not-recommended,none,,,,AUD,,"MSAC did not support public funding of ciltacabtagene autoleucel (cilta-cel), a B-cell maturation antigen (BCMA)-directed chimeric antigen receptor T cell (CAR-T) therapy, for the treatment of adult patients with relapsed or refractory multiple myeloma (RRMM), who have received at least three prior lines of therapy, including a PI, an IMiD and an anti-CD38 antibody. MSAC considered there was high uncertainty regarding the clinical place of cilta-cel and the proposal for its use as a later line of therapy in the context of RRMM, which has a long disease history with many alternative and new treatment options that have improved patient outcomes. MSAC did not accept that cilta-cel is comparatively safe, effective and cost-effective over the modelled time horizon. MSAC also considered the low level of clinical evidence in support of cilta-cel to be unacceptable in the context of late-line treatment where other treatment options are available, and the prevalence of RRMM being clearly beyond that of a rare disease, with a large and uncertain financial impact.","Public Summary Document Application No. 1690 - Ciltacabtagene autoleucel, a B-cell maturation antigen-directed chimeric antigen receptor T cell to treat refractory or relapsed multiple myeloma",MSAC 1690 PSD; MSAC 28-29 July 2022,https://www.msac.gov.au/sites/default/files/documents/1690%20Final%20PSD_Jul2022%20-%20Redacted_Final.pdf,2026-09-05,verified-from-source,ADAR lodged February 2022 (per 1690.1 PSD). Considered before TGA registration (still under TGA consideration). Patient numbers redacted. retrieved via web.archive.org snapshot because msac.gov.au and tga.gov.au refused direct connections
Carvykti,Australia,Australia,MSAC,MM_5L,"adult patients with RRMM who have received at least 4 prior lines of therapy, including a proteasome inhibitor (PI), an immunomodulatory agent (IMiD) and an anti-CD38 antibody",2023-06-06,,2023-11-23,under-assessment,outcomes-based,deferred; significant price reduction sought; Department asked to negotiate a pay-for-performance arrangement based on depth of response at 12 months,,,AUD,,"MSAC deferred its advice for public funding of ciltacabtagene autoleucel (cilta-cel), a B-cell maturation antigen (BCMA)-directed chimeric antigen receptor T cell (CAR-T) therapy, for the treatment of adult patients with relapsed or refractory multiple myeloma (RRMM), who have received at least four prior lines of therapy, including a proteasome inhibitor, an immunomodulatory agent and an anti-CD38 antibody. MSAC considered that the clinical place of cilta-cel and the proposal for its use as a later line of therapy in the context of RRMM for patients who have a high unmet clinical need was reasonable. MSAC noted limitations in the clinical evidence but accepted the clinical claim that cilta-cel had superior effectiveness in terms of durable survival outcomes and a different safety profile compared with standard of care therapies. However, MSAC considered the incremental cost-effectiveness ratio (ICER) was both unacceptably high and underestimated. MSAC noted that the jurisdictions considered substantial price reduction was required for public funding to be supported. MSAC deferred its advice to see whether a lower ICER could be achieved through adjusting inputs in the economic model and for a significant price reduction to be offered by the company. MSAC advised that an ICER in the range of those for other treatments in later line RRMM recommended by PBAC would be more likely to be acceptable. Furthermore, MSAC requested the Department negotiate a pay-for-performance arrangement.",Public Summary Document Application No. 1690.1 - Ciltacabtagene autoleucel ... to treat refractory or relapsed multiple myeloma,MSAC 1690.1 PSD (November 2023); MSAC 23-24 November 2023,https://www.msac.gov.au/sites/default/files/documents/1690.1%20Final%20PSD%20-%20Nov2023%20(redacted).pdf,2026-09-05,verified-from-source,Deferred (mapped to under-assessment). Price redacted. retrieved via web.archive.org snapshot because msac.gov.au and tga.gov.au refused direct connections
Carvykti,Australia,Australia,MSAC,MM_5L,adult patients with relapsed or refractory multiple myeloma (RRMM) who have received at least 4 prior lines of therapy (5L+ RRMM),2023-06-06,,2024-04-04,recommended-restricted,outcomes-based,alternative funding model set by MSAC (pay-for-performance) with a risk sharing arrangement for use above financial estimates; applicant proposal of fixed annual patient caps rejected as inequitable,,,AUD,,"MSAC supported the public funding of cilta-cel for 5L+ RRMM at its April 2024 meeting based on an alternative funding model that appropriately managed the clinical, economic and financial uncertainty associated with the public funding of cilta-cel, in conjunction with a RSA that appropriately managed the risk of the applicant's financial estimates being exceeded. MSAC reviewed the funding proposal re-submitted by the applicant at its April 2024 meeting and considered that, despite being the third application, there had been no attempt from Janssen-Cilag to adequately address MSAC's concerns following the November 2023 deferral of its advice. MSAC considered the proposal by Janssen-Cilag, to limit the number of patients who could receive treatment with cilta-cel in a given funding year (i.e. a fixed cap) to compensate for the high-cost of the treatment and provide certainty around its financial estimates, was inequitable and unethical.",Public Summary Document Application No. 1690.1 - Ciltacabtagene autoleucel (November 2024 update),MSAC 1690.1 PSD (November 2024); MSAC 4-5 April 2024,https://www.msac.gov.au/sites/default/files/2025-01/1690.1_psd_-_november_2024.pdf,2026-09-05,verified-from-source,retrieved via web.archive.org snapshot because msac.gov.au and tga.gov.au refused direct connections
Carvykti,Australia,Australia,MSAC,MM_5L,adult patients with 5L+ RRMM - updated funding proposal (October 2024),2023-06-06,2024-10,2024-11-29,recommended-restricted,outcomes-based,"pay-for-performance based on stringent complete response at 12 months and PFS thereafter with no subsequent therapy; ICER $95,000 to <$115,000/QALY; reduced one-off payment for patients above subsidisation cap; post-funding review",,,AUD,,"MSAC continued to support the public funding of cilta-cel for the treatment of adult patients with 5L+ RRMM. MSAC acknowledged the applicant had reduced its price since its April 2024 pricing proposal and that it no longer proposed to place caps on the number of patients treated with cilta-cel per year. However, MSAC considered the alternative funding proposal submitted by the applicant did not appropriately address the clinical, economic and financial uncertainty associated with public funding. MSAC considered the outcome measure of overall survival (OS) proposed by the applicant was not an appropriate outcome on which a Pay-for-Performance (PfP) arrangement should be based. MSAC considered the PfP should be based on an outcome that could be attributed directly to the use of cilta-cel, such as stringent complete response (sCR) with no use of subsequent therapies. However, MSAC considered that a shorter PfP arrangement based on sCR at 12 months and progression free survival (PFS) thereafter with no use of subsequent treatments, that resulted in a price and ICER largely aligned with the applicant's October 2024 funding proposal would be acceptable (i.e. maximum price per responder of $[redacted]; average price $[redacted]; and ICER $95,000 to < $115,000/ QALY.",Public Summary Document Application No. 1690.1 - Ciltacabtagene autoleucel (November 2024 update),MSAC 1690.1 PSD (November 2024); MSAC 29 November 2024,https://www.msac.gov.au/sites/default/files/2025-01/1690.1_psd_-_november_2024.pdf,2026-09-05,verified-from-source,Price redacted. retrieved via web.archive.org snapshot because msac.gov.au and tga.gov.au refused direct connections
Carvykti,Australia,Australia,Funding,MM_5L,5L+ RRMM under NHRA Highly Specialised Therapy arrangements,2023-06-06,,,not-found,outcomes-based,,,,AUD,,,,,https://www.msac.gov.au/sites/default/files/2025-01/1690.1_psd_-_november_2024.pdf,2026-09-05,not-found,Funding commencement date not found in documents read.
Luxturna,Australia,Australia,TGA,RPE65,adult and paediatric patients with vision loss due to inherited retinal dystrophy caused by confirmed biallelic RPE65 pathogenic variants and who have sufficient viable retinal cells (registered indication),2020-08-05,2019-07-31,2020-08-04,recommended,none,,,,,,,ARTG Public Summary for ARTG Entry 318929 (LUXTURNA); TGA Australian prescription medicine decision summary: Luxturna,ARTG 318929,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=318929&agid=(PrintDetailsPublic)&actionid=1,2026-09-05,verified-from-source,ARTG Start Date 5/08/2020; TGA decision 4 August 2020; submission accepted 31 July 2019; orphan designation 29 March 2019; 208 working days. Archived AusPMD page https://www.tga.gov.au/resources/auspmd/luxturna read via web.archive.org.
Luxturna,Australia,Australia,MSAC,RPE65,adult and paediatric patients with vision loss due to inherited retinal dystrophy (IRD) caused by confirmed biallelic RPE65 pathogenic variants and who have sufficient viable retinal cells,2020-08-05,,2020-07-28,under-assessment,outcomes-based,deferred to allow further negotiation on price and risk sharing arrangements,,,AUD,,"MSAC decided to defer its advice on the suitability for joint Commonwealth and State/Territory funding to allow further negotiations with the applicant on the price and risk sharing arrangements. MSAC accepted there is a high clinical need for effective treatment options for patients with a rare condition that causes progressive loss of vision leading ultimately to near-total blindness. MSAC agreed the available evidence indicates VN improves vision in patients with this condition. However, MSAC considered there were significant uncertainties with the economic modelling resulting in a high and uncertain cost-effectiveness, and with the financial estimates.",Public Summary Document Application No. 1623 - Luxturna (voretigene neparvovec) for the treatment of biallelic RPE-65-mediated Inherited Retinal Dystrophies,MSAC 1623 PSD; MSAC 79th Meeting 28-29 July 2020,https://www.msac.gov.au/sites/default/files/documents/1623%20Final%20PSD.pdf,2026-09-05,verified-from-source,Deferred (mapped to under-assessment). Considered one week before ARTG registration. retrieved via web.archive.org snapshot because msac.gov.au and tga.gov.au refused direct connections
Luxturna,Australia,Australia,MSAC,RPE65,adult and paediatric patients with vision loss due to inherited retinal dystrophy (IRD) caused by confirmed biallelic RPE65 pathogenic variants and who have sufficient viable retinal cells,2020-08-05,,2020-11-26,recommended-restricted,outcomes-based,further price reduction of [redacted]% required; pay-for-performance with price significantly reduced or not paid if patient fails to show >=0.3 log10 improvement in FST at 60 days (single payment on response); one successful treatment per eye per lifetime; delivery per TGA RMP treatment centre criteria; NATA-accredited genetic confirmation; review within 3 years,,,AUD,,"MSAC supported joint Commonwealth and State/Territory funding of VN through the National Health Reform Agreement (NHRA). MSAC agreed VN addresses a high unmet clinical need for patients with biallelic RPE-65-mediated inherited retinal dystrophies for which no treatment is currently available and considered the available evidence indicates VN improves vision in patients with this condition, as long as the patient has sufficient viable retinal cells at the time of treatment. MSAC considered the reapplication did not satisfactorily address the significant outstanding uncertainties related to the economic modelling, resulting in high and uncertain cost- effectiveness remaining a concern for the Committee. MSAC considered a further reduction of redacted% to the proposed price would be required to adequately address the remaining uncertainties associated with the cost-effectiveness of VN, the duration of treatment effect and the absence of a financial or patient number cap in the risk sharing proposal.",Public Summary Document Application No. 1623 - Luxturna (voretigene neparvovec) for the treatment of biallelic RPE-65-mediated Inherited Retinal Dystrophies,MSAC 1623 PSD; MSAC 80th Meeting 26-27 November 2020,https://www.msac.gov.au/sites/default/files/documents/1623%20Final%20PSD.pdf,2026-09-05,verified-from-source,Funded as NHRA Highly Specialised Therapy (public hospital Specialist Treatment Centres). Price redacted. PBAC (Zolgensma PSD Nov 2020) notes the ONA effective price requested was more than three times the price requested for voretigene neparvovec. retrieved via web.archive.org snapshot because msac.gov.au and tga.gov.au refused direct connections
Luxturna,Australia,Australia,Funding,RPE65,biallelic RPE65-mediated IRD under NHRA,2020-08-05,,,not-found,outcomes-based,,,,AUD,,,,,https://www.msac.gov.au/sites/default/files/documents/1623%20Final%20PSD.pdf,2026-09-05,not-found,NHRA funding commencement date not found in documents read.
Zolgensma,Australia,Australia,TGA,SMA_under9m,Zolgensma (onasemnogene abeparvovec) is indicated for the treatment of paediatric patients less than 9 months of age with symptomatic or pre-symptomatic spinal muscular atrophy with bi-allelic mutations in the survival motor neuron 1 (SMN1) gene and 1 to 3 copies of the SMN2 gene.,2021-03-04,,2021-02-24,recommended,none,,,,,,,ARTG Public Summary for ARTG Entry 327905 (ZOLGENSMA); TGA Australian prescription medicine decision summary: Zolgensma,"ARTG 327905 (also 327906, 327907)",https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=327905&agid=(PrintDetailsPublic)&actionid=1,2026-09-05,verified-from-source,ARTG Start Date 4/03/2021; TGA decision date 24 February 2021. Archived AusPMD page https://www.tga.gov.au/resources/auspmd/zolgensma read via web.archive.org. Submission made under TGA/PBAC parallel process.
Zolgensma,Australia,Australia,PBAC,SMA_type1,treatment of spinal muscular atrophy (SMA) Type I in patients under 2 years of age (paediatric patients less than 2 years of age with SMA with bi-allelic mutations in the SMN1 gene),2021-03-04,,2020-11,under-assessment,unknown,"deferred; submission listed options of payment by instalment, pay-for-performance or traditional PBS agreement",,redacted,AUD,requested DPMQ (based on USD price at January 2020 exchange rate),"The PBAC deferred making a decision on the request for PBS listing of onasemnogene abeparvovec (ONA) (Zolgensma) in patients less than 2 years of age with confirmed Type I SMA (based on genotype and phenotype) to allow the TGA to confirm the indication for the therapy and work to be progressed on a Decision Support Analysis as described below. However, as set out above, the PBAC had a number of concerns with the current subsidy proposal for ONA. Most importantly, the PBAC did not accept the submission's claim that ONA is superior in terms of effectiveness and safety compared to NUSI. Overall, having considered all the available evidence, the PBAC concluded that, on balance ONA would likely deliver similar clinical outcomes to NUSI in matched patients. The PBAC noted that the effective price requested for ONA is more than three times the price requested for voretigene naparvovec (VOR, Luxturna) another single-dose gene therapy that is also sponsored by Novartis.","Public Summary Document - November 2020 PBAC Meeting, 5.10 ONASEMNOGENE ABEPARVOVEC, Zolgensma, Novartis Pharmaceuticals Australia Pty Ltd",PBAC PSD November 2020 item 5.10,https://www.pbs.gov.au/industry/pbac/psd/2020/11/onasemnogene-abeparvovec-psd-nov-2020.pdf,2026-09-05,verified-from-source,TGA/PBAC parallel process; considered before TGA registration. Meeting days not stated in PSD (month given). Patient numbers redacted (<500 per year).
Zolgensma,Australia,Australia,PBAC,SMA_type1,SMA in patients aged less than 9 months with 1-3 copies of the SMN2 gene (revised population),2021-03-04,,2021-05,under-assessment,unknown,deferral maintained; sponsor proposal of upfront payment with no outcomes-based measures considered inadequate,,redacted,AUD,sponsor deferral proposal effective price,"The PBAC maintained its deferral from the November 2020 meeting for PBS listing of onasemnogene abeparvovec (ONA) for spinal muscular atrophy (SMA) as a number of concerns with the subsidy proposal remained. The PBAC noted the proposed population was revised to patients aged less than 9 months, with 1-3 copies of the SMN2 gene, and that patients with 3 copies of SMN2 are currently not eligible for treatment with nusinersen (NUSI). The PBAC considered the request for inclusion of patients with 3 copies of SMN2 was not adequately supported, and at the requested price ONA was unlikely to be cost-effective in these patients. The PBAC considered that the cost-minimisation analysis for ONA versus NUSI should be revised to take into account discounting of costs in the forward years, and an analysis versus risdiplam (as a near market comparator) should also be presented. The PBAC considered that the proposal which was conditional on an upfront payment with no outcomes-based measures did not adequately address the uncertainties with the clinical evidence and associated cost-effectiveness.","Public Summary Document - November 2020 PBAC Meeting with May 2021 Addendum, ONASEMNOGENE ABEPARVOVEC, Zolgensma",PBAC PSD May 2021 Addendum (item 4.04),https://www.pbs.gov.au/industry/pbac/psd/2021/05/onasemnogene-abeparvovec-psd-may-2021.pdf,2026-09-05,verified-from-source,Intracycle (May 2021) consideration; meeting day not stated.
Zolgensma,Australia,Australia,PBAC,SMA_type1,"Spinal Muscular Atrophy (SMA) in patients aged less than 9 months, with Type 1 SMA or pre-symptomatic patients with 1-2 copies of the SMN2 gene",2021-03-04,,2021-09,recommended-restricted,outcomes-based,"Section 100 Highly Specialised Drugs Program listing on cost-minimisation to risdiplam over [redacted] years discounted at 5%; outcomes-based risk sharing arrangement with refund where treatment fails (death, permanent ventilation or lack of efficacy); special pricing arrangement with performance rebate",,redacted,AUD,effective price (cost-minimised to risdiplam),"Following a revised proposal from the sponsor, the PBAC recommended the Section 100 (Highly Specialised Drugs Program) listing of onasemnogene abeparvovec (ONA) for the treatment of Spinal Muscular Atrophy (SMA) in patients aged less than 9 months, with Type 1 SMA or pre-symptomatic patients with 1-2 copies of the SMN2 gene. The PBAC's recommendation for listing was based on, among other matters, its assessment that the cost-effectiveness of ONA would be acceptable if it were cost-minimised to the least costly disease-modifying therapy for this condition, which is risdiplam (RIS), and in the context of an outcomes-based risk sharing arrangement (RSA). The PBAC also considered that an outcomes-based RSA would be required to mitigate the financial risk to the Commonwealth associated with the significant upfront payment for ONA where the treatment fails, resulting in death, permanent ventilation or lack of efficacy.","Public Summary Document - November 2020 PBAC Meeting with May 2021 Addendum and September 2021 Addendum, ONASEMNOGENE ABEPARVOVEC, Zolgensma",PBAC PSD September 2021 Addendum (section 9 PBAC Outcome),https://www.pbs.gov.au/industry/pbac/psd/2021/09/onasemnogene-abeparvovec-psd-september-2021.pdf,2026-09-05,verified-from-source,"Intracycle (September 2021) consideration; day not stated. Sponsor comment: ""Novartis is pleased to receive the positive recommendation for Zolgensma""."
Zolgensma,Australia,Australia,Funding,SMA_type1,"PBS Section 100 (Highly Specialised Drugs Program) listing, once-off treatment in patients aged less than 9 months with symptomatic SMA Type I or pre-symptomatic SMA with 1 to 2 copies of SMN2",2021-03-04,,2022-05,recommended-restricted,outcomes-based,special pricing arrangement with effective price including a performance rebate as part of a risk sharing arrangement,,2557773.87,AUD,published PBS price (DPMQ) per treatment; effective price redacted,"ONA was listed on the PBS in May 2022 as a once-off treatment in patients aged less than 9 months with symptomatic SMA Type I or pre-symptomatic SMA with 1 to 2 copies of SMN2 on a cost minimisation basis versus risdiplam, which was the least costly disease-modifying therapy for this condition. A special pricing arrangement (SPA) also applies to the current PBS listing of ONA, with an effective price of $[redacted], including a performance rebate as part of a risk sharing arrangement (RSA).","Public Summary Document - November 2022 PBAC Meeting, 6.05 ONASEMNOGENE ABEPARVOVEC, Zolgensma (Background section)",PBAC PSD November 2022 item 6.05,https://www.pbs.gov.au/industry/pbac/psd/2022/11/onasemnogene-abebarvovec-psd-11-2022.pdf,2026-09-05,verified-from-source,"PBS listing month per PSD; PBS listings take effect on the first of the month, so 1 May 2022 is the likely effective date but the day was not verified from the PBS Schedule. Published price $2,557,773.87 quoted in the November 2022 PSD; July 2023 and November 2025 PSDs quote $2,527,773.87."
Zolgensma,Australia,Australia,PBAC,SMA_presymp_3copies,pre-symptomatic patients who are genetically diagnosed with SMA and have 3 copies of the Survival Motor Neuron 2 (SMN2) gene (paediatric patients less than 9 months of age),2021-03-04,,2022-11,not-recommended,none,no special pricing arrangement proposed; requested price substantially higher than current 1-2 copy listing,,redacted,AUD,"requested effective price (higher than published price $2,557,773.87 for existing listing)","The PBAC did not recommend onasemnogene abeparvovec (ONA) for the treatment of pre-symptomatic patients who are genetically diagnosed with spinal muscular atrophy (SMA) and have 3 copies of the Survival Motor Neuron 2 (SMN2) gene. The PBAC considered that pre-symptomatic treatment with ONA may provide clinical benefit for some patients compared to treatment with existing disease modifying therapies following the onset of symptoms. However, the PBAC noted the magnitude of benefit was unclear from the limited clinical data available. The PBAC considered that the economic model presented was unreliable for informing the cost-effectiveness of ONA. The PBAC noted that the price requested was substantially higher than the current price for patients with 1-2 copies of SMN2 and considered this to be inconsistent with the reduced incremental benefit that would be observed for patients with 3 copies of SMN2.","Public Summary Document - November 2022 PBAC Meeting, 6.05 ONASEMNOGENE ABEPARVOVEC, Zolgensma",PBAC PSD November 2022 item 6.05,https://www.pbs.gov.au/industry/pbac/psd/2022/11/onasemnogene-abebarvovec-psd-11-2022.pdf,2026-09-05,verified-from-source,Category 2 submission requesting extension of S100 HSD listing.
