product,indication_key,indication_label,geography,measure_type,value_low,value_point,value_high,unit,estimate_year,as_of_date,verbatim,source_doc,source_url,status,notes
Roctavian,HemA_severe,hemophilia A prevalence rate used by ICER (CDC HTC-based),US,prevalence_rate,,0.012,,percent of US males (age-adjusted prevalence of hemophilia A among HTC visitors),2022,2022-12-22,"age-adjusted prevalence of hemophilia A from a Centers for Disease Control (CDC) epidemiological study of individuals visiting hemophilia treatment centers (.012%),76 proportion of hemophilia A cases occurring in adults (52.8%)76 and proportion with severe disease (defined as baseline factor activity level <1%) (48.2%)76","ICER, Gene Therapy for Hemophilia B and An Update on Gene Therapy for Hemophilia A: Effectiveness and Value, Final Evidence Report (posted 2022-12-22, unmasked 2024-07-26), Appendix F",https://icer.org/wp-content/uploads/2022/05/ICER_Hemophilia_Final_Report_12222022.pdf,verified-from-source,"Base: US males ~169,000,000 -> ~20,300 males with hemophilia A; adults 52.8% = ~10,700; severe 48.2% = ~5,170; without inhibitors 87.2% = ~4,510; +11% = ~5,010."
Roctavian,HemA_severe,"hemophilia A, all ages and severities",US,prevalent_eligible,22800,,25080,people with hemophilia A,2022,2022-12-22,"(derived) 30,000 x 0.76 = 22,800; 33,000 x 0.76 = 25,080","ICER, Gene Therapy for Hemophilia B and An Update on Gene Therapy for Hemophilia A: Effectiveness and Value, Final Evidence Report (posted 2022-12-22, unmasked 2024-07-26) (derived)",https://icer.org/wp-content/uploads/2022/05/ICER_Hemophilia_Final_Report_12222022.pdf,derived,"Arithmetic from ICER's total hemophilia 30,000-33,000 and 76% hemophilia A share."
Roctavian,HemA_severe,"severe hemophilia A, males, all ages",US,prevalent_eligible,9900,,11000,males with severe hemophilia A,2024,2024-05-15,"(derived) hemophilia A = 33,000 x 3/4 to 33,000 x 4/5 = 24,750-26,400 males; severe just over 4 in 10 -> ~9,900-11,000","CDC, Data and Statistics on Hemophilia (page last reviewed 2024-05-15) (derived)",https://www.cdc.gov/hemophilia/data-research/index.html,derived,"Arithmetic from CDC statements (33,000 males; A three to four times as common as B; just over 4 in 10 severe). Adults about half (ICER: 52.8%), giving ~5,200-5,800 adult severe, consistent with BioMarin's 6,500 adults."
Roctavian,HemA_severe,share of people with hemophilia A with pre-existing anti-AAV5 antibodies (excluded by label),Global,seroprevalence,,34.8,,percent AAV5-seropositive (people with hemophilia A),2022,2022,global seroprevalence was...34.8% for AAV5,"Klamroth R et al., Global Seroprevalence of Pre-existing Immunity Against AAV5 and Other AAV Serotypes in People with Hemophilia A, Human Gene Therapy 2022, PMID 35156839 (abstract via PubMed)",https://pubmed.ncbi.nlm.nih.gov/35156839/,verified-from-source,"Abstract figures as returned from PubMed; multinational cohort of people with hemophilia A (BioMarin-sponsored). Other countries: Brazil 26.9%, Russia 46.2%, South Africa 51.8%. Eligible pool = severe adult HemA without inhibitors x (1 - seroprevalence). Applies equally to Hemgenix (AAV5)."
Roctavian,HemA_severe,share of people with hemophilia A with pre-existing anti-AAV5 antibodies (excluded by label),US,seroprevalence,,26.8,,percent AAV5-seropositive (people with hemophilia A),2022,2022,US: 26.8%,"Klamroth R et al., Global Seroprevalence of Pre-existing Immunity Against AAV5 and Other AAV Serotypes in People with Hemophilia A, Human Gene Therapy 2022, PMID 35156839 (abstract via PubMed)",https://pubmed.ncbi.nlm.nih.gov/35156839/,verified-from-source,"Abstract figures as returned from PubMed; multinational cohort of people with hemophilia A (BioMarin-sponsored). Other countries: Brazil 26.9%, Russia 46.2%, South Africa 51.8%. Eligible pool = severe adult HemA without inhibitors x (1 - seroprevalence). Applies equally to Hemgenix (AAV5)."
Roctavian,HemA_severe,share of people with hemophilia A with pre-existing anti-AAV5 antibodies (excluded by label),Germany,seroprevalence,,28.1,,percent AAV5-seropositive (people with hemophilia A),2022,2022,Germany: 28.1%,"Klamroth R et al., Global Seroprevalence of Pre-existing Immunity Against AAV5 and Other AAV Serotypes in People with Hemophilia A, Human Gene Therapy 2022, PMID 35156839 (abstract via PubMed)",https://pubmed.ncbi.nlm.nih.gov/35156839/,verified-from-source,"Abstract figures as returned from PubMed; multinational cohort of people with hemophilia A (BioMarin-sponsored). Other countries: Brazil 26.9%, Russia 46.2%, South Africa 51.8%. Eligible pool = severe adult HemA without inhibitors x (1 - seroprevalence). Applies equally to Hemgenix (AAV5)."
Roctavian,HemA_severe,share of people with hemophilia A with pre-existing anti-AAV5 antibodies (excluded by label),France,seroprevalence,,37.2,,percent AAV5-seropositive (people with hemophilia A),2022,2022,France: 37.2%,"Klamroth R et al., Global Seroprevalence of Pre-existing Immunity Against AAV5 and Other AAV Serotypes in People with Hemophilia A, Human Gene Therapy 2022, PMID 35156839 (abstract via PubMed)",https://pubmed.ncbi.nlm.nih.gov/35156839/,verified-from-source,"Abstract figures as returned from PubMed; multinational cohort of people with hemophilia A (BioMarin-sponsored). Other countries: Brazil 26.9%, Russia 46.2%, South Africa 51.8%. Eligible pool = severe adult HemA without inhibitors x (1 - seroprevalence). Applies equally to Hemgenix (AAV5)."
Roctavian,HemA_severe,share of people with hemophilia A with pre-existing anti-AAV5 antibodies (excluded by label),Italy,seroprevalence,,40,,percent AAV5-seropositive (people with hemophilia A),2022,2022,Italy: 40%,"Klamroth R et al., Global Seroprevalence of Pre-existing Immunity Against AAV5 and Other AAV Serotypes in People with Hemophilia A, Human Gene Therapy 2022, PMID 35156839 (abstract via PubMed)",https://pubmed.ncbi.nlm.nih.gov/35156839/,verified-from-source,"Abstract figures as returned from PubMed; multinational cohort of people with hemophilia A (BioMarin-sponsored). Other countries: Brazil 26.9%, Russia 46.2%, South Africa 51.8%. Eligible pool = severe adult HemA without inhibitors x (1 - seroprevalence). Applies equally to Hemgenix (AAV5)."
Roctavian,HemA_severe,share of people with hemophilia A with pre-existing anti-AAV5 antibodies (excluded by label),UK,seroprevalence,,5.9,,percent AAV5-seropositive (people with hemophilia A),2022,2022,United Kingdom: 5.9%,"Klamroth R et al., Global Seroprevalence of Pre-existing Immunity Against AAV5 and Other AAV Serotypes in People with Hemophilia A, Human Gene Therapy 2022, PMID 35156839 (abstract via PubMed)",https://pubmed.ncbi.nlm.nih.gov/35156839/,verified-from-source,"Abstract figures as returned from PubMed; multinational cohort of people with hemophilia A (BioMarin-sponsored). Other countries: Brazil 26.9%, Russia 46.2%, South Africa 51.8%. Eligible pool = severe adult HemA without inhibitors x (1 - seroprevalence). Applies equally to Hemgenix (AAV5)."
Roctavian,HemA_severe,share of people with hemophilia A with pre-existing anti-AAV5 antibodies (excluded by label),Japan,seroprevalence,,29.8,,percent AAV5-seropositive (people with hemophilia A),2022,2022,Japan: 29.8%,"Klamroth R et al., Global Seroprevalence of Pre-existing Immunity Against AAV5 and Other AAV Serotypes in People with Hemophilia A, Human Gene Therapy 2022, PMID 35156839 (abstract via PubMed)",https://pubmed.ncbi.nlm.nih.gov/35156839/,verified-from-source,"Abstract figures as returned from PubMed; multinational cohort of people with hemophilia A (BioMarin-sponsored). Other countries: Brazil 26.9%, Russia 46.2%, South Africa 51.8%. Eligible pool = severe adult HemA without inhibitors x (1 - seroprevalence). Applies equally to Hemgenix (AAV5)."
Roctavian,HemA_severe,adults with severe haemophilia A without FVIII-inhibitor history and without detectable anti-AAV5 antibodies (GKV target population),Germany,gatekeeper_eligible,690,,800,patients (GKV),2023,2023-03-16,Erwachsene mit schwerer Haemophilie A (kongenitalem Faktor-VIII-Mangel) ohne Faktor-VIII-Inhibitoren in der Vorgeschichte und ohne nachweisbare Antikoerper gegen Adeno-assoziiertes Virus Serotyp 5 (AAV5) ca. 690 bis 800 Patientinnen und Patienten,"G-BA Beschluss Anlage XII Valoctocogen Roxaparvovec (schwere Haemophilie A), Beschluss vom 16. Maerz 2023, BAnz AT 25.04.2023 (geltende Fassung), section 2",https://www.g-ba.de/downloads/91-1385-877/2023-03-16_Geltende%20Fassung_Valoctocogen%20Roxaparvovec_D-876.pdf,verified-from-source,Range already nets out AAV5-seropositive patients (label exclusion). IQWiG assessment of patient numbers: https://www.g-ba.de/downloads/92-975-6068/2022-09-15_Bewertung-Therapiekosten-Patientenzahlen-IQWiG_Valoctocogene-roxaparvovec_D-876.pdf (not read). Umlauts transliterated.
Roctavian,HemA_severe,haemophilia A (EU orphan designation prevalence),EU,prevalence_rate,,0.7,,"per 10,000 people in the EU",2016,2016,"At the time of designation, haemophilia A affected approximately 0.7 in 10,000 people in the European Union (EU). This was equivalent to a total of around 36,000 people*, and is below the ceiling for orphan designation, which is 5 people in 10,000.","EMA orphan designation page EU/3/16/1622 (valoctocogene roxaparvovec, haemophilia A)",https://www.ema.europa.eu/en/medicines/human/orphan-designations/eu-3-16-1622,verified-from-source,"EU-wide, all ages and severities (~36,000). Severe ~40-50%, adults ~50-75%, minus inhibitors and AAV5-seropositive (~35%)."
Roctavian,HemA_severe,"haemophilia A, all ages and severities",EU,prevalent_eligible,,36000,,people in the EU,2016,2016,"This was equivalent to a total of around 36,000 people*",EMA orphan designation page EU/3/16/1622,https://www.ema.europa.eu/en/medicines/human/orphan-designations/eu-3-16-1622,verified-from-source,
Roctavian,HemA_severe,severe haemophilia A adults (NICE appraisal),England,gatekeeper_eligible,,,,people eligible,,2026-09-05,,"NICE, Valoctocogene roxaparvovec for treating severe haemophilia A [ID3806] (GID-TA10682), project page",https://www.nice.org.uk/guidance/awaiting-development/gid-ta10682,not-found,"NICE appraisal never published (listed as awaiting development; final scope only). No England eligible count from NICE. TA1073 is marstacimab, not Roctavian. UK pool proxy: WFH UK hemophilia A 7,666 (see WFH rows) with UK AAV5 seroprevalence only 5.9%."
Roctavian,HemA_severe,population cible HAS (severe haemophilia A adults without inhibitors and without anti-AAV5 antibodies),France,gatekeeper_eligible,,,,patients,,2026-09-05,,"HAS, ROCTAVIAN (valoctocogene roxaparvovec) - Hemophilie A, avis de la Commission de la Transparence",https://www.has-sante.fr/jcms/p_3461362/fr/roctavian-valoctocogene-roxaparvovec-hemophilie-a,not-found,"has-sante.fr blocked (403/aborted). Search summary: HAS gave a favourable opinion for reimbursement within the MA indication (no progress in management, ASMR V); population cible number not retrieved. Proxy: WFH France hemophilia A 7,893, adults 74%, France AAV5 seroprevalence 37.2%."
Roctavian,HemA_severe,"hemophilia A, all ages and severities (patients identified in national registries/reports to WFH)",UK,prevalent_eligible,,7666,,people with hemophilia A (identified),2022,2023-10,"United Kingdom 7,666 5% 12% 7% 39% 37% 0%","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,"Table columns as in Hemgenix WFH rows. adults 19+ = 39%+37% = 76% (~5,830). Severe share not reported per country in AGS 2022; CDC/ICER US severe share for hemophilia A ~48% (<1% FVIII). Eligible = adults x severe x no inhibitors x (1 - AAV5 seroprevalence)."
Roctavian,HemA_severe,"hemophilia A, all ages and severities (patients identified in national registries/reports to WFH)",Germany,prevalent_eligible,,4245,,people with hemophilia A (identified),2022,2023-10,"Germany 4,245 842 0 6,629 636 186 479 1,759 177 142 951","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,Table columns as in Hemgenix WFH rows. no age row for Germany; DHR-based G-BA count of eligible adults is 690-800. Severe share not reported per country in AGS 2022; CDC/ICER US severe share for hemophilia A ~48% (<1% FVIII). Eligible = adults x severe x no inhibitors x (1 - AAV5 seroprevalence).
Roctavian,HemA_severe,"hemophilia A, all ages and severities (patients identified in national registries/reports to WFH)",France,prevalent_eligible,,7893,,people with hemophilia A (identified),2022,2023-10,"France 7,893 4% 13% 9% 40% 34% 0%","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,"Table columns as in Hemgenix WFH rows. adults 19+ = 40%+34% = 74% (~5,840). Severe share not reported per country in AGS 2022; CDC/ICER US severe share for hemophilia A ~48% (<1% FVIII). Eligible = adults x severe x no inhibitors x (1 - AAV5 seroprevalence)."
Roctavian,HemA_severe,"hemophilia A, all ages and severities (patients identified in national registries/reports to WFH)",Italy,prevalent_eligible,,2944,,people with hemophilia A (identified),2022,2023-10,"Italy 2,944 707 2,802 308 13 367 28 1,840 170 553 50","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,Table columns as in Hemgenix WFH rows. no age row for Italy. Severe share not reported per country in AGS 2022; CDC/ICER US severe share for hemophilia A ~48% (<1% FVIII). Eligible = adults x severe x no inhibitors x (1 - AAV5 seroprevalence).
Roctavian,HemA_severe,"hemophilia A, all ages and severities (patients identified in national registries/reports to WFH)",Spain,prevalent_eligible,,1842,,people with hemophilia A (identified),2022,2023-10,"Spain 1,842 1% 6% 5% 44% 44% 0%","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,"Table columns as in Hemgenix WFH rows. adults 19+ = 44%+44% = 88% (~1,620). Severe share not reported per country in AGS 2022; CDC/ICER US severe share for hemophilia A ~48% (<1% FVIII). Eligible = adults x severe x no inhibitors x (1 - AAV5 seroprevalence)."
Roctavian,HemA_severe,"hemophilia A, all ages and severities (patients identified in national registries/reports to WFH)",Japan,prevalent_eligible,,5776,,people with hemophilia A (identified),2022,2023-10,"Japan 5,776 4% 12% 6% 38% 39% 1%","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,"Table columns as in Hemgenix WFH rows. adults 19+ = 38%+39% = 77% (~4,450). Severe share not reported per country in AGS 2022; CDC/ICER US severe share for hemophilia A ~48% (<1% FVIII). Eligible = adults x severe x no inhibitors x (1 - AAV5 seroprevalence)."
Roctavian,HemA_severe,"hemophilia A, all ages and severities (patients identified in national registries/reports to WFH)",Canada,prevalent_eligible,,3442,,people with hemophilia A (identified),2022,2023-10,"Canada 3,442 4% 11% 7% 42% 36% 0%","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,"Table columns as in Hemgenix WFH rows. adults 19+ = 42%+36% = 78% (~2,680). Severe share not reported per country in AGS 2022; CDC/ICER US severe share for hemophilia A ~48% (<1% FVIII). Eligible = adults x severe x no inhibitors x (1 - AAV5 seroprevalence)."
Roctavian,HemA_severe,"hemophilia A, all ages and severities (patients identified in national registries/reports to WFH)",Australia,prevalent_eligible,,2445,,people with hemophilia A (identified),2022,2023-10,"Australia 2,445 5% 14% 8% 38% 35% 0%","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,"Table columns as in Hemgenix WFH rows. adults 19+ = 38%+35% = 73% (~1,780). Severe share not reported per country in AGS 2022; CDC/ICER US severe share for hemophilia A ~48% (<1% FVIII). Eligible = adults x severe x no inhibitors x (1 - AAV5 seroprevalence)."
Roctavian,HemA_severe,"hemophilia A, all ages and severities (patients identified in national registries/reports to WFH)",Saudi Arabia,prevalent_eligible,,1134,,people with hemophilia A (identified),2022,2023-10,"Saudi Arabia 1,134 22% 36% 19% 21% 1% 0%","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,Table columns as in Hemgenix WFH rows. adults 19+ = 21%+1% = 22% (~250). Severe share not reported per country in AGS 2022; CDC/ICER US severe share for hemophilia A ~48% (<1% FVIII). Eligible = adults x severe x no inhibitors x (1 - AAV5 seroprevalence).
Casgevy,SCD_VOC_12plus,"EU label: severe SCD, patients 12 years and older with recurrent VOCs, eligible for HSCT, no HLA-matched related donor",EU,label_indication,,,,,2024,2025-09-18,"Casgevy wird angewendet zur Behandlung von schwerer Sichelzellkrankheit (SCD) bei Patienten ab 12 Jahren mit rezidivierenden vasookklusiven Krisen (VOC), die fuer eine Transplantation von haematopoetischen Stammzellen (HSZ) geeignet sind und fuer die kein humaner Leukozyten-Antigen (HLA)-kompatibler, verwandter HSZ-Spender zur Verfuegung steht.","G-BA Beschluss Anlage XII Exagamglogen autotemcel (Sichelzellkrankheit mit rezidivierenden VOC, >=12 Jahre), Beschluss vom 3. Juli 2025 / 18. September 2025 (geltende Fassung), section 2",https://www.g-ba.de/downloads/91-1385-1167/2025-09-18_Geltende-Fassung_Exagamglogen-autotemcel_D-1146.pdf,verified-from-source,EU authorisation 2024-02-09. US label (FDA 2023-12-08): SCD aged 12+ with recurrent VOCs; extended to children aged 2 and older in 2026 (see Vertex Q2 2026 row). Umlauts transliterated.
Casgevy,SCD_VOC_12plus,people living with severe SCD in the US likely eligible for exa-cel or lovo-cel (ICER budget-impact population),US,gatekeeper_eligible,20000,,25000,people with severe SCD,2023,2023-08-21,"To estimate the size of the potential candidate populations for treatment, we used manufacturer data submissions and literature to consider those who are likely to be eligible for lovo-cel or exa-cel to be between 20,000 and 25,000 people living with severe SCD in the US.82-84 We used the upper end of this range (25,000) and divide this estimate in two for those eligible for lovo-cel (N=12,500) and separately, exa-cel (N=12,500) as per ICER's Reference Case. For the purposes of this analysis, we assume that 20% of these people would initiate treatment in each of the five years, or 2,500 people per year per gene therapy.","ICER, Gene Therapies for Sickle Cell Disease, Final Evidence Report (2023-08-21), section 7 (report p.49) and Appendix F",https://icer.org/wp-content/uploads/2023/08/ICER_SCD_Final_Report_FOR_PUBLICATION_082123.pdf,verified-from-source,"Sources cited by ICER: DeMartino et al. JAMA Pediatrics 2021 (Medicaid BIA), bluebird bio JPM 2023 presentation, Vertex Q4 2022 earnings call. Pool is shared by Casgevy and Lyfgenia; ICER acknowledges eligible may exceed those who choose treatment."
Casgevy,SCD_VOC_12plus,all SCD (prevalence base),US,prevalent_eligible,,100000,,people living with SCD,2023,2023-08-21,"In the United States (US), it is estimated that approximately 100,000 people are living with SCD, although the exact prevalence is unknown.2","ICER, Gene Therapies for Sickle Cell Disease, Final Evidence Report (2023-08-21)",https://icer.org/wp-content/uploads/2023/08/ICER_SCD_Final_Report_FOR_PUBLICATION_082123.pdf,verified-from-source,Eligible 12+ with recurrent VOCs = 20-25% of this base per ICER.
Casgevy,SCD_VOC_12plus,all SCD (prevalence base),US,prevalent_eligible,,100000,,people with SCD,2010,2026-08-07,"Two studies published in 2010 estimated that SCD affects approximately 100,000 people in the United States.","CDC, Data and Statistics on Sickle Cell Disease (page last reviewed 2026-08-07)",https://www.cdc.gov/sickle-cell/data/index.html,verified-from-source,"Estimate year 2010 (studies cited by CDC). Also: 'More than 90% of people in the United States with SCD are non-Hispanic Black or African American (Black), and an estimated 3%-9% are Hispanic or Latino.'"
Casgevy,SCD_VOC_12plus,SCD birth incidence (annual incident flow base),US,incidence_rate,,,,"1 in 365 Black or African American births; 1 in 16,300 Hispanic American births",,2026-08-07,"SCD occurs in about 1 out of every 365 Black or African American births and about 1 out of every 16,300 Hispanic American births.","CDC, Data and Statistics on Sickle Cell Disease (page last reviewed 2026-08-07)",https://www.cdc.gov/sickle-cell/data/index.html,verified-from-source,"Rate only; CDC page does not give an annual number of births with SCD. Incident flow into the 12+ recurrent-VOC pool is patients turning 12 and meeting the VOC criterion, not births."
Casgevy,SCD_VOC_12plus,"severe SCD patients in the US and Europe (company addressable, before Gulf states)",US and Europe,company_addressable,,30000,,patients with severe SCD,2023,2024-02-05,"approximately 30,000 patients [with severe sickle cell disease in the U.S. and Europe, plus additional patients in Saudi Arabia and Bahrain]","Vertex 8-K Ex-99.1, Vertex Reports Fourth Quarter and Full Year 2023 Financial Results (2024-02-05)",https://www.sec.gov/Archives/edgar/data/875320/000087532024000012/ex-991_q42023.htm,verified-from-source,"Bracketed words paraphrase the surrounding sentence as returned by the fetch; the release also states 'approximately 5,000 patients' with TDT in the US and Europe (total ~35,000, the figure Vertex used at launch) and that 'more than 150,000 people' could become eligible with gentler conditioning. ICER SCD report attributes 20,000-25,000 US severe SCD to Vertex/bluebird data, implying ~5,000-10,000 in Europe."
Casgevy,SCD_VOC_12plus,eligible patients (SCD and TDT combined) across approved countries,"North America, Europe and Middle East (approved markets)",company_addressable,60000,,,eligible patients (SCD + TDT),2025,2025-11-03,"In total, there are more than 60,000 eligible patients in these countries, including approximately 37,000 in North America and Europe and more than 23,000 in the Middle East.","Vertex 8-K Ex-99.1, Vertex Reports Third Quarter 2025 Financial Results (2025-11-03)",https://www.sec.gov/Archives/edgar/data/875320/000087532025000230/ex-991_q32025.htm,verified-from-source,"Combined SCD and TDT, ages 12+. Repeated verbatim in the Q4 2025 release (2026-02-12, https://www.sec.gov/Archives/edgar/data/875320/000087532026000034/ex-991_q42025.htm). Q3 2025 activity: ~165 patients had initiated cell collection since launch (50 in Q3 2025); 39 infused (10 in Q3 2025). 2025 full year: 147 first cell collections, 64 infusions (Q4 2025 release)."
Casgevy,SCD_VOC_12plus,"eligible patients (SCD and TDT combined), North America and Europe",North America and Europe,company_addressable,,37000,,"eligible patients (SCD + TDT, 12+)",2025,2025-11-03,"approximately 37,000 in North America and Europe","Vertex 8-K Ex-99.1, Vertex Reports Third Quarter 2025 Financial Results (2025-11-03)",https://www.sec.gov/Archives/edgar/data/875320/000087532025000230/ex-991_q32025.htm,verified-from-source,"Up from ~35,000 (US and Europe) stated at launch; includes Canada."
Casgevy,SCD_VOC_12plus,"eligible patients (SCD and TDT combined), Middle East (Saudi Arabia, Bahrain, UAE and other approved Gulf markets)",Middle East,company_addressable,23000,,,"eligible patients (SCD + TDT, 12+)",2025,2025-11-03,"more than 23,000 in the Middle East","Vertex 8-K Ex-99.1, Vertex Reports Third Quarter 2025 Financial Results (2025-11-03)",https://www.sec.gov/Archives/edgar/data/875320/000087532025000230/ex-991_q32025.htm,verified-from-source,"Vertex counts Gulf reimbursed markets (Saudi Arabia, Bahrain, UAE, Qatar, Kuwait) in its addressable base; split by country and by SCD vs TDT not disclosed."
Casgevy,SCD_VOC_12plus,children aged 2 to 11 with SCD or TDT newly eligible after US label expansion,US,company_addressable,,5500,,"additional patients (children 2-11, SCD + TDT)",2026,2026-08-03,"approximately 5,500 patients with SCD or TDT may be eligible for treatment with CASGEVY for the first time","Vertex 8-K Ex-99.1, Vertex Reports Second Quarter 2026 Financial Results (2026-08-03)",https://www.sec.gov/Archives/edgar/data/875320/000087532026000256/ex-991_q22026.htm,verified-from-source,"FDA expanded the label to children aged 2 and older in mid-2026 (scanx.trade 2026-07-02: 'Approximately 5,500 additional children in the U.S. are now eligible for this one-time therapy, which was previously approved for people 12 years and older.'). Adds to, and is outside, the 12+ pool measured in other rows."
Casgevy,SCD_VOC_12plus,"people in England eligible for exa-cel (SCD 12+, at least 2 VOCs/yr in previous 2 years, HSCT suitable, no matched related donor) - NICE estimate",England,gatekeeper_eligible,1794,,1882,people eligible (2024/25 current practice to 2029/30),2025,2025-02-26,"People eligible for exa-cel | 1,794 | 1,811 | 1,829 | 1,846 | 1,864 | 1,882","NICE TA1044 Exagamglogene autotemcel for treating severe sickle cell disease in people 12 years and over, Resource impact summary report (last updated 2025-02-26), Table 1",https://www.nice.org.uk/guidance/ta1044/resources/resource-impact-summary-15250971565,verified-from-source,"Table 1 columns: current practice, 2025-26, 2026-27, 2027-28, 2028-29, 2029-30. Assumptions: ~70% of people with SCD have genotypes bS/bS, bS/b+ or bS/b0; 48% of these have at least 2 VOCs per year in the previous 2 years; 54% fit for the procedure (company). Implied base of ~6,900 people with SCD aged 12+ in England (1,794 / 0.54 / 0.48 / 0.70). Uptake row: 'People selected for treatment each year (intention to treat population) | 0 | 29 | 72 | 90 | 96 | 96'; 81% complete treatment."
Casgevy,SCD_VOC_12plus,"people selected for exa-cel treatment per year in England (NICE uptake assumption, not eligibility)",England,gatekeeper_eligible,29,,96,people selected for treatment per year (2025-26 to 2029-30),2025,2025-02-26,People selected for treatment each year (intention to treat population) | 0 | 29 | 72 | 90 | 96 | 96,"NICE TA1044 Exagamglogene autotemcel for treating severe sickle cell disease in people 12 years and over, Resource impact summary report (last updated 2025-02-26), Table 1",https://www.nice.org.uk/guidance/ta1044/resources/resource-impact-summary-15250971565,verified-from-source,"Annual treated flow assumed by NICE: 29, 72, 90, 96, 96; completers (81%): 23, 58, 73, 78, 78. Use as an uptake benchmark, not as the eligible pool."
Casgevy,SCD_VOC_12plus,people eligible for exa-cel in England (company estimate),England,gatekeeper_eligible,,1750,,people eligible,2024,2025-02-26,"The EAG also noted that the estimated uptake of exa-cel treatment was very small relative to the 1,750 people considered eligible for exa-cel by the company.","NICE TA1044, section 3 Committee discussion (guidance published 2025-02-26)",https://www.nice.org.uk/guidance/ta1044/chapter/3-Committee-discussion,verified-from-source,"Company (Vertex) estimate in the NICE submission; NICE's own resource-impact figure is 1,794."
Casgevy,SCD_VOC_12plus,"patients 12+ with severe SCD and recurrent VOCs, HSCT-suitable, no HLA-identical related donor (GKV target population)",Germany,gatekeeper_eligible,130,,330,patients (GKV),2025,2025-09-18,"Patientinnen und Patienten ab 12 Jahren mit schwerer Sichelzellkrankheit und rezidivierenden vasookklusiven Krisen, die fuer eine Transplantation von haematopoetischen Stammzellen (HSZ) geeignet sind und fuer die kein verwandter, HLA-identischer Stammzellspender zur Verfuegung steht circa 130 bis 330 Patientinnen und Patienten","G-BA Beschluss Anlage XII Exagamglogen autotemcel (Sichelzellkrankheit mit rezidivierenden VOC, >=12 Jahre), Beschluss vom 3. Juli 2025 / 18. September 2025 (geltende Fassung), section 2",https://www.g-ba.de/downloads/91-1385-1167/2025-09-18_Geltende-Fassung_Exagamglogen-autotemcel_D-1146.pdf,verified-from-source,Patient numbers amended by the 18 September 2025 Beschluss (original Beschluss 3 July 2025). Umlauts transliterated.
Casgevy,SCD_VOC_12plus,"population cible HAS (severe SCD, ages 12-35, recurrent VOC despite hydroxycarbamide, HSCT-eligible)",France,gatekeeper_eligible,,,,patients,,2026-09-05,,"HAS, CASGEVY (exagamglogene autotemcel) - Drepanocytose severe chez les patients ages de plus de 12 ans, avis de la Commission de la Transparence (2025)",https://www.has-sante.fr/jcms/p_3541918/fr/casgevy-exagamglogene-autotemcel-drepanocytose-severe-chez-les-patients-ages-de-plus-de-12-ans,not-found,has-sante.fr blocked. Search summary: favourable opinion restricted to 'la drepanocytose severe chez des patients ages de 12 a 35 ans presentant des crises vaso-occlusives recurrentes (CVO) malgre un traitement bien conduit par hydroxycarbamide eligibles a une greffe de cellules souches hematopoietiques'; population cible number not retrieved.
Casgevy,SCD_VOC_12plus,people 12+ living with SCD in Italy (company statement at reimbursement),Italy,company_addressable,,2300,,people 12 years and older with SCD,2025,2025-09-16,"In Italy, there are approximately 5,000 people 12 years and older living with TDT and around 2,300 with SCD (search-result paraphrase)","Vertex press release, CASGEVY Reimbursement Agreement ... in Italy (2025-09-16)",https://news.vrtx.com/news-releases/news-release-details/vertex-announces-casgevyr-reimbursement-agreement-treatment-0,provisional-from-snippet,"news.vrtx.com and BusinessWire/BioSpace copies timed out or returned 403; figures from search-engine summary. All SCD aged 12+, not restricted to recurrent VOCs."
