product,indication_key,indication_label,geography,measure_type,value_low,value_point,value_high,unit,estimate_year,as_of_date,verbatim,source_doc,source_url,status,notes
Carvykti,MM_4L,"patients adultes atteints d'un myelome multiple en rechute et refractaire, ayant recu au moins trois traitements anterieurs, incluant un agent immunomodulateur, un inhibiteur du proteasome et un anticorps anti-CD38 et dont la maladie a progresse pendant le dernier traitement",France,gatekeeper_eligible,,,,,,2022-11-23,"Avis favorable au remboursement dans le traitement des patients adultes atteints d'un myelome multiple en rechute et refractaire, ayant recu au moins trois traitements anterieurs, incluant un agent immunomodulateur, un inhibiteur du proteasome et un anticorps anti-CD38 et dont la maladie a progresse pendant le dernier traitement.","HAS Commission de la Transparence, Avis CARVYKTI premiere evaluation, 23 novembre 2022 (CT-19858), page summary",https://www.has-sante.fr/jcms/p_3392179/fr/carvykti-ciltacabtagene-autoleucel-myelome-multiple,not-found,"Avis PDF (CT-19858) could not be retrieved (HAS 403; no web.archive.org copy; reader proxy returned an empty file), so the 2022 population cible is missing. Same 4L+ population as Abecma's 2021 avis (maximum 740 per year)."
Carvykti,MM_4L,"Japanese label: r/r MM, no prior BCMA CAR-T, >=3 prior therapies incl. IMiD, PI and anti-CD38, no response to or relapse after last therapy",Japan,label_indication,,,,,2023,2023-01-18,再発又は難治性の多発性骨髄腫。ただし、以下のいずれも満たす場合に限る。・BCMA抗原を標的としたキメラ抗原受容体発現T細胞輸注療法の治療歴がない ・免疫調節薬、プロテアソーム阻害剤及び抗CD38モノクローナル抗体製剤を含む3つ以上の前治療歴を有し、かつ、直近の前治療に対して奏効が得られなかった又は治療後に再発した,"MHLW, Chuikyo general assembly 18 January 2023, So-4: 再生医療等製品の取扱いについて カービクティ点滴静注 (Janssen)",https://www.mhlw.go.jp/content/12404000/001039396.pdf,verified-from-source,Japanese approval 26 Sep 2022. The later NHI price-listing document with the peak-year treated-patient forecast was not located (web search quota exhausted); Abecma's equivalent forecast is 149 patients per year at peak.
Carvykti,MM_4L,"r/r MM after at least 3 prior lines of therapy incl. PI, IMiD and anti-CD38, refractory to last treatment (Canadian indication)",Canada,gatekeeper_eligible,2493,,5108,"patients eligible per year (CADTH reanalysis; years 1-3: 2,493; 3,647; 5,108)",2025,2023-08,"CADTH reanalysis: Year 1 2,493 patients; Year 2 3,647 patients; Year 3 5,108 patients","CADTH Reimbursement Review, Ciltacabtagene Autoleucel (Carvykti), Pharmacoeconomic Review, August 2023 (NCBI Bookshelf NBK596762)",https://www.ncbi.nlm.nih.gov/books/NBK596762/,provisional-from-snippet,"Figures from a fetch summary, exact table cells not seen. CADTH added prevalent cohorts diagnosed from 2017 onward (median time to 4th line 45.8 months ASCT, 34.7 months non-ASCT), so the population is an accumulating pool - much larger than the Abecma 2022 sponsor estimate (251-325). CADTH assumed 50%, 70%, 90% uptake vs sponsor 5%, 14%, 20%."
Carvykti,MM_5L,adult patients with relapsed or refractory multiple myeloma who have received at least four prior lines of therapy (5L+ RRMM),Australia,gatekeeper_eligible,,,,,,2024-11,Table 2 Overview of patient numbers and budget impact October 2024 funding proposal: 5L+ MM population patient numbers / Initiating patients / Infused patients [values redacted],"MSAC Public Summary Document, Application 1690.1, Ciltacabtagene autoleucel for refractory or relapsed multiple myeloma, November 2024 MSAC meeting",https://www.msac.gov.au/sites/default/files/2025-01/1690.1_psd_-_november_2024.pdf,not-found,"MSAC supported public funding for 5L+ RRMM but all patient-number cells are redacted in the PSD. Australia assesses CAR-T through MSAC, not PBAC; no MSAC document for Abecma was checked."
Tecelra,SS_MAGEA4,"adults with unresectable or metastatic synovial sarcoma who have received prior chemotherapy, are HLA-A*02:01P, -A*02:02P, -A*02:03P or -A*02:06P positive and whose tumour expresses MAGE-A4",US,label_indication,,,,,2024,2024-08-01,"HLA-A*02:01P, -A*02:02P, -A*02:03P, or -A*02:06P positive","Adaptimmune Therapeutics Form 10-K for fiscal year 2024 (filed March 2025), description of the TECELRA accelerated approval of 1 August 2024",https://www.sec.gov/Archives/edgar/data/1621227/000155837025003544/adap-20241231x10k.htm,verified-from-source,Only the HLA clause is quoted verbatim from the filing; the remainder of the label wording is paraphrased from the same source. FDA accelerated approval 1 Aug 2024; later reports indicate conversion to full approval (not verified here).
Tecelra,SS_MAGEA4,newly diagnosed synovial sarcoma patients who are HLA-A*02 and MAGE-A4 biomarker-eligible (all stages),US,company_addressable,,400,,"newly diagnosed patients per year, biomarker-eligible, US",2024,2025-03,approximately 400 newly diagnosed patients per year are biomarker eligible for TECELRA,Adaptimmune Therapeutics Form 10-K FY2024 (filed March 2025),https://www.sec.gov/Archives/edgar/data/1621227/000155837025003544/adap-20241231x10k.htm,verified-from-source,"Counts newly diagnosed patients of all stages, not the labelled population (unresectable/metastatic after chemotherapy), so an upper bound. Same filing: 'approximately 13,400 new soft tissue cases in the U.S. each year' and synovial sarcoma 'approximately 5 to 10% of all soft tissue sarcomas'. Also: an incremental 600 SS and myxoid liposarcoma patients per year biomarker-eligible for lete-cel."
Tecelra,SS_all,all synovial sarcoma (not label-restricted),US,incidence_rate,650,,1300,"new synovial sarcoma cases per year, US (5-10% of ~13,000 soft tissue sarcomas)",2023,2024-03,"approximately 13,000 new soft tissue sarcoma cases in the U.S. each year ... Synovial sarcoma accounts for approximately 5-10% of these cases",Adaptimmune Therapeutics Form 10-K FY2023 (filed March 2024),https://www.sec.gov/Archives/edgar/data/1621227/000155837024002537/adap-20231231x10k.htm,derived,"13,000 x 0.05 = 650; 13,000 x 0.10 = 1,300. Company framing; SEER-based counts are lower (see Venkataraman 2025 row)."
Tecelra,SS_all,all synovial sarcoma (not label-restricted),US,incidence_rate,417,527,601,"new synovial sarcoma cases per year, US (SEER-based, 2001-2014; rate 1.5-1.8 per 1,000,000)",2014,2025,"The range of annual new cases ranged from 417 (in 2001) to 601 (in 2014), with a median new cases of 527 per year.","Venkataraman et al., Effect of HLA restriction on racial and ethnic disparities in access to immune therapies for advanced synovial sarcoma, The Oncologist 2025 (PMC12265472)",https://pmc.ncbi.nlm.nih.gov/articles/PMC12265472/,verified-from-source,"Same paper: 17% present with distant disease at diagnosis; estimated HLA-A*02 eligibility 22.9%-35.4% of patients needing salvage therapy (25.1-38.8% European-descent, 11.0-17.0% Asian/Pacific Islander); MAGE-A4 positivity 53%-82% from prior estimates."
Tecelra,SS_MAGEA4,biomarker-eligible (HLA-A*02 and MAGE-A4) synovial sarcoma per incident cohort; label additionally requires unresectable/metastatic disease after chemotherapy,US,annual_incident_eligible,64,,153,patients per year (all stages) biomarker-eligible; de novo metastatic subset 11-26,2014,2025,22.9%-35.4% of patients in need of salvage therapy would be expected to be eligible,"Derived from Venkataraman et al., The Oncologist 2025 (PMC12265472)",https://pmc.ncbi.nlm.nih.gov/articles/PMC12265472/,derived,"527 x 0.229 x 0.53 = 64; 527 x 0.354 x 0.82 = 153. De novo metastatic subset: x 0.17 = 11-26 per year; relapsed metastatic patients (the larger share of the advanced pool) are not in the 17%, so the labelled population probably lies between ~30 and ~150 per year. Adaptimmune's ~400 uses a higher incidence base and HLA share (~45% in trial screening, PMC12317396)."
Tecelra,SS_MAGEA4,(no EU or UK marketing authorisation),EU,gatekeeper_eligible,,,,,,2026-09,"(no EMA, NICE, G-BA or HAS assessment found)",none,,not-found,Tecelra is approved in the US only (as of Sep 2026); no European gatekeeper estimate exists. European incidence could be scaled from the US SEER rate of 1.5-1.8 per million.
Amtagvi,MEL_postPD1,"adult patients with unresectable or metastatic melanoma previously treated with a PD-1 blocking antibody and, if BRAF V600 mutation positive, a BRAF inhibitor with or without a MEK inhibitor",US,label_indication,,,,,2024,2024-02-16,"for treatment of adult patients with unresectable or metastatic melanoma previously treated with a PD-1-blocking antibody and, if BRAF V600 mutation positive, a BRAF inhibitor with or without an MEK inhibitor","FDA Approval Summary: Lifileucel for Unresectable or Metastatic Melanoma Previously Treated with an Anti-PD-1-Based Immunotherapy (PubMed 40699950), summarising the 16 Feb 2024 accelerated approval",https://pubmed.ncbi.nlm.nih.gov/40699950/,provisional-from-snippet,Wording from the search snippet of the FDA approval summary abstract; FDA label itself not fetched. Accelerated approval; confirmatory trial TILVANCE-301.
Amtagvi,MEL_postPD1,previously treated advanced melanoma (post anti-PD-1),US + targeted global markets,company_addressable,20000,,,"previously treated advanced melanoma patients per year addressable, US and other targeted global markets ('more than')",2024,2025-02-27,"Across the U.S. and other targeted global markets, Amtagvi has the potential to address more than 20,000 previously treated advanced melanoma patients annually.",Iovance Biotherapeutics Form 10-K for fiscal year 2024 (filed February 2025),https://www.sec.gov/Archives/edgar/data/1425205/000155837025001834/iova-20241231x10k.htm,verified-from-source,"No US-only split disclosed. Same filing: 'Melanoma ... accounting for an estimated 100,640 patients diagnosed and 8,290 deaths in 2024 in the U.S. according to the Surveillance, Epidemiology and End Results program.'"
Amtagvi,MEL_postPD1,previously treated advanced melanoma (post anti-PD-1),Global,company_addressable,30000,,,previously treated advanced melanoma patients per year addressable globally ('more than'),2025,2026-02,"Globally, Amtagvi has the potential to address more than 30,000 previously treated advanced melanoma patients annually.","Iovance Biotherapeutics Form 10-K for fiscal year 2025 (filed February 2026, accession 0001104659-26-018899)",https://www.sec.gov/Archives/edgar/data/1425205/000110465926018899/iova-20251231x10k.htm,verified-from-source,"Same filing: 'Amtagvi is approved in the U.S. and Canada ... Potential approvals are pending in the United Kingdom, or UK, and Australia'; frontline: 'We estimate a global addressable market of more than 70,000 frontline advanced melanoma patients per year.' Up from the >20,000 US-plus-targeted-markets figure a year earlier."
Amtagvi,MEL_postPD1,advanced melanoma patients progressing on or after PD-1 treatment (competitor estimate of the same population),US,annual_incident_eligible,,13000,,"patients per year progressing on or after PD-1 treatment, US",2026,2026-05,"We estimate approximately 13,000 patients progress on or after PD-1 treatment annually in the U.S. with approximately 80% of these patients eligible for treatment with RP1 in combination with nivolumab, if approved.",Replimune Group Form 10-K for fiscal year ended 31 March 2026,https://www.sec.gov/Archives/edgar/data/1737953/000162828026045886/repl-20260331.htm,verified-from-source,Replimune (Tudriqev) estimate of the post-anti-PD-1 pool that Amtagvi also addresses; Amtagvi's label further requires prior BRAF inhibitor in BRAF V600-mutant patients and excludes patients unfit for lymphodepletion/IL-2.
Amtagvi,MEL_all,all melanoma of the skin (not label-restricted),US,incidence_rate,,112000,,"estimated new cases of melanoma of the skin in 2026, US (population base whole US; 5% distant and 10% regional stage at diagnosis)",2026,2026-09-05,"Estimated New Cases in 2026: 112,000; Estimated Deaths in 2026: 8,510; Percent of cases by stage at diagnosis: regional 10%, distant 5%",NCI SEER Cancer Stat Facts: Melanoma of the Skin (accessed 5 Sep 2026),https://seer.cancer.gov/statfacts/html/melan.html,verified-from-source,"Derived stage counts: distant at diagnosis ~5,600/yr, regional ~11,200/yr. Applies to Imlygic and Tudriqev too."
Amtagvi,MEL_postPD1,lifileucel for previously treated unresectable or metastatic melanoma (NICE ID3863),England,gatekeeper_eligible,,,,,,2026-01,Status: In progress,"NICE GID-TA10752 project page, Lifileucel for previously treated unresectable or metastatic melanoma [ID3863]",https://www.nice.org.uk/guidance/indevelopment/gid-ta10752,not-found,"Committee meeting 4 Nov 2025; draft guidance consultation 18 Dec 2025 - 22 Jan 2026; no resource impact report published. Company slide deck in the committee papers (documents/1) gives UK epidemiology only: 'Fifth most common cancer in the UK; 17,557 new cases per year on average' and '~16% diagnosed at stage 3 and ~10% diagnosed at stage 4'. UK marketing authorisation still pending per Iovance 10-K FY2025."
Amtagvi,MEL_all,all melanoma skin cancer (not label-restricted),UK,incidence_rate,,19392,,"new melanoma skin cancer cases per year, UK (average of 2019, 2021-2022; population base whole UK)",2022,2026-09-05,"19,392 new cases of melanoma skin cancer each year, 2019, 2021-2022, UK.","Cancer Research UK, Melanoma skin cancer statistics (accessed 5 Sep 2026)",https://www.cancerresearchuk.org/health-professional/cancer-statistics/statistics-by-cancer-type/melanoma-skin-cancer,verified-from-source,Applies to Imlygic and Tudriqev too.
Amtagvi,MEL_advanced,"melanoma diagnosed at stage 4 (low) to stage 3 or 4 (high), UK - upper bound on the post-anti-PD-1 pool",UK,annual_incident_eligible,1756,,4565,"patients per year diagnosed at stage 4 (1,756) or stage 3-4 (4,565)",2025,2025-11-04,"Fifth most common cancer in the UK; 17,557 new cases per year on average ... ~16% diagnosed at stage 3 and ~10% diagnosed at stage 4","Iovance company presentation to the NICE appraisal committee, GID-TA10752 committee papers document 1 (Nov 2025)",https://www.nice.org.uk/guidance/gid-ta10752/documents/1,derived,"17,557 x 0.10 = 1,756; 17,557 x 0.26 = 4,565. Excludes later relapses and does not apply the post-anti-PD-1 progression share (>50% within 12 months per Iovance). Document read through a reader proxy (nice.org.uk returns 403)."
Amtagvi,MEL_postPD1,(no EU marketing authorisation),EU,gatekeeper_eligible,,,,,,2026-02,"Amtagvi is approved in the U.S. and Canada, and we plan to launch into additional markets with a high prevalence of advanced melanoma.",Iovance Biotherapeutics Form 10-K FY2025 (filed February 2026),https://www.sec.gov/Archives/edgar/data/1425205/000110465926018899/iova-20251231x10k.htm,not-found,No G-BA or HAS assessment exists. An Austrian AIHTA appraisal-board document (2025) is indexed by INAHTA (database.inahta.org/article/33664) but its PDF returned 404 and the record states no patient numbers.
Amtagvi,MEL_postPD1,previously treated advanced melanoma (Canadian approval),Canada,gatekeeper_eligible,,,,,,2026-02,(CDA-AMC review not retrieved),"CDA-AMC (formerly CADTH) reimbursement review of lifileucel, if any",https://www.cda-amc.ca/search?keywords=lifileucel,not-found,Approved in Canada per Iovance 10-K FY2025; cda-amc.ca search page returned a Cloudflare challenge.
Imlygic,MEL_unresectable,"unresectable, regionally or distantly metastatic (Stage IIIB, IIIC and IVM1a) melanoma with no bone, brain, lung or other visceral disease; NICE adds: only if systemic immunotherapy is not suitable",England,label_indication,,,,,2016,2016-07,"recommended, in adults, as an option for treating unresectable, regionally or distantly metastatic (Stage IIIB, IIIC and IVM1a) melanoma that has not spread to bone, brain, lung or other internal organs, only if: treatment with systemically administered immunotherapies is not suitable and the company provides talimogene laherparepvec with the discount agreed in the patient access scheme.","NICE TA410, Talimogene laherparepvec for treating unresectable metastatic melanoma, Final appraisal determination, July 2016 (guidance published September 2016)",https://www.nice.org.uk/guidance/ta410/documents/final-appraisal-determination-document,verified-from-source,"US FDA label (27 Oct 2015) is 'local treatment of unresectable cutaneous, subcutaneous, and nodal lesions in patients with melanoma recurrent after initial surgery' (not fetched). EU label matches the NICE stage wording."
Imlygic,MEL_unresectable,people with unresectable metastatic melanoma for whom T-VEC is suitable in clinical practice,England,gatekeeper_eligible,10,,15,% of people with unresectable metastatic melanoma (clinical expert estimate to the NICE committee); no absolute count,2016,2016-07,"The clinical experts stated that in clinical practice, treatment with talimogene laherparepvec would be suitable for approximately 10 to 15% of people with unresectable metastatic melanoma.","NICE TA410 Final appraisal determination, July 2016, section 4.2",https://www.nice.org.uk/guidance/ta410/documents/final-appraisal-determination-document,verified-from-source,"The NICE costing statement / resource impact for TA410 could not be retrieved (nice.org.uk 403; resources page via proxy showed only the cookie banner). Applying 10-15% to the UK stage 4-at-diagnosis count (~1,756) gives roughly 175-265 per year, before the 'systemic immunotherapy not suitable' restriction."
Imlygic,MEL_unresectable,"1a) Nicht vorbehandelte Patienten (Stadien IIIB, IIIC und IVM1a) mit einem BRAF-V600-mutierten Tumor",Germany,gatekeeper_eligible,35,,100,"GKV patients per year, untreated, BRAF-V600-mutant, stage IIIB-IVM1a",2016,2016-12-15,"1a) Nicht vorbehandelte Patienten (in den Stadien IIIB, IIIC und IVM1a) mit einem BRAF-V600-mutierten Tumor ca. 35 - 100 Patienten","G-BA Beschluss AM-RL Anlage XII: Talimogen laherparepvec, Beschluss vom 15. Dezember 2016 (BAnz AT 30.12.2016 B4), section 2 Anzahl der Patienten",https://www.g-ba.de/downloads/39-261-2799/2016-12-15_AM-RL-XII_Talimogen-laherparepvec_D-237_BAnz.pdf,verified-from-source,GKV population (about 88% of Germany).
Imlygic,MEL_unresectable,"1b) Nicht vorbehandelte Patienten (Stadien IIIB, IIIC und IVM1a) mit einem BRAF-V600-wildtyp Tumor",Germany,gatekeeper_eligible,40,,120,"GKV patients per year, untreated, BRAF wild-type, stage IIIB-IVM1a",2016,2016-12-15,"1b) Nicht vorbehandelte Patienten (in den Stadien IIIB, IIIC und IVM1a) mit einem BRAF-V600-wildtyp Tumor ca. 40 - 120 Patienten","G-BA Beschluss AM-RL Anlage XII: Talimogen laherparepvec, 15. Dezember 2016, section 2",https://www.g-ba.de/downloads/39-261-2799/2016-12-15_AM-RL-XII_Talimogen-laherparepvec_D-237_BAnz.pdf,verified-from-source,
Imlygic,MEL_unresectable,"2) Vorbehandelte Patienten (Stadien IIIB, IIIC und IVM1a)",Germany,gatekeeper_eligible,300,,450,"GKV patients per year, previously treated, stage IIIB-IVM1a",2016,2016-12-15,"2) Vorbehandelte Patienten (in den Stadien IIIB, IIIC und IVM1a) ca. 300 - 450 Patienten","G-BA Beschluss AM-RL Anlage XII: Talimogen laherparepvec, 15. Dezember 2016, section 2",https://www.g-ba.de/downloads/39-261-2799/2016-12-15_AM-RL-XII_Talimogen-laherparepvec_D-237_BAnz.pdf,verified-from-source,Closest to the US label scope (melanoma recurrent after initial surgery).
Imlygic,MEL_unresectable,"all three G-BA subgroups combined (stage IIIB-IVM1a, untreated and pretreated)",Germany,gatekeeper_eligible,375,,670,"GKV patients per year, total label population",2016,2016-12-15,ca. 35 - 100 Patienten; ca. 40 - 120 Patienten; ca. 300 - 450 Patienten,"Sum of the three subgroup ranges in the G-BA Beschluss Talimogen laherparepvec, 15 December 2016",https://www.g-ba.de/downloads/39-261-2799/2016-12-15_AM-RL-XII_Talimogen-laherparepvec_D-237_BAnz.pdf,derived,35+40+300 = 375; 100+120+450 = 670. Secondary reports quote 375-675.
Imlygic,MEL_unresectable,melanome non resecable stade IIIB-IVM1a (EU label),France,gatekeeper_eligible,,,,,,2016,(HAS avis not retrieved),HAS Commission de la Transparence avis IMLYGIC (2016),https://www.has-sante.fr/jcms/fc_2875171/fr/resultat-de-recherche?text=imlygic,not-found,HAS site search is access-protected and direct fetches return 403; the avis URL could not be located without web search.
Imlygic,MEL_unresectable,"unresectable cutaneous, subcutaneous and nodal melanoma lesions recurrent after initial surgery (US label)",US,company_addressable,,,,,,2026-09,(no US eligible-population statement found),none (no ICER review; no Amgen addressable-population statement located),,not-found,"Rough upper bound from SEER: ~11,200 regional-stage and ~5,600 distant-stage new melanoma cases per year (2026), of which only unresectable recurrences with injectable lesions qualify; NICE experts put T-VEC suitability at 10-15% of unresectable metastatic melanoma."
Tudriqev,MEL_postPD1,"adult patients with unresectable advanced cutaneous melanoma who experienced disease progression with a PD-1-blocking antibody-based regimen, in combination with nivolumab",US,label_indication,,,,,2026,2026-08-06,TUDRIQEV (vusolimogene oderparepvec-wtpg) is indicated in combination with nivolumab for the treatment of adult patients with unresectable advanced cutaneous melanoma who experienced disease progression with a programmed death receptor-1 (PD-1)-blocking antibody-based regimen.,"Replimune press release, Replimune Announces FDA Accelerated Approval of TUDRIQEV in Combination with Nivolumab, 6 August 2026 (Form 8-K Exhibit 99.1); FDA notice 'FDA grants accelerated approval to vusolimogene oderparepvec-wtpg in combination with nivolumab for melanoma'",https://www.fda.gov/drugs/resources-information-approved-drugs/fda-grants-accelerated-approval-vusolimogene-oderparepvec-wtpg-combination-nivolumab-melanoma,verified-from-source,"Accelerated approval on ORR/DoR (IGNYTE: 140 patients, progression on >=8 weeks of anti-PD-1; efficacy population 91 patients with >=1 non-injected lesion). Cutaneous melanoma only; no BRAF-inhibitor prerequisite (unlike Amtagvi); continued approval contingent on IGNYTE-3."
Tudriqev,MEL_postPD1,"patients progressing on or after PD-1 treatment (all lines), US",US,annual_incident_eligible,,13000,,"patients per year progressing on or after PD-1 treatment, US",2026,2026-05,"We estimate approximately 13,000 patients progress on or after PD-1 treatment annually in the U.S. with approximately 80% of these patients eligible for treatment with RP1 in combination with nivolumab, if approved.",Replimune Group Form 10-K for fiscal year ended 31 March 2026,https://www.sec.gov/Archives/edgar/data/1737953/000162828026045886/repl-20260331.htm,verified-from-source,Company estimate; the 80% eligibility refers to having injectable lesions.
Tudriqev,MEL_postPD1,"injectable patients progressing on PD-1, US (label population)",US,company_addressable,,10400,,"patients per year (13,000 x 80%)",2026,2026-05,approximately 80% of these patients eligible for treatment with RP1 in combination with nivolumab,Derived from Replimune Form 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1737953/000162828026045886/repl-20260331.htm,derived,"13,000 x 0.80 = 10,400; matches the '~10K addressable patients' in the approval-day investor deck."
Tudriqev,MEL_postPD1,"injectable patients who progress on PD-1 across lines of therapy, US",US,company_addressable,,10000,,"addressable patients per year, US ('~10K')",2026,2026-08-06,~80% of patients who progress on PD-1 across lines of therapy are injectable (~10K addressable patients),"Replimune, TUDRIQEV FDA Accelerated Approval Investor Call slides, 6 August 2026 (Form 8-K Exhibit 99.2)",https://www.sec.gov/Archives/edgar/data/0001737953/000110465926092246/tm2622487d1_ex99-2.htm,verified-from-source,"Slide heading '~10K Addressable Patients Across Lines of Therapy'. Funnel sub-totals as summarised by the fetch (about 2K adjuvant-refractory, 7K with no standard of care, 4K earlier-stage) were not re-verified. Compare Iovance: >20,000 (US plus targeted markets, 2024) and >30,000 (global, 2025) previously treated advanced melanoma patients."
Tudriqev,MEL_postPD1,(no EU or UK marketing authorisation),EU,gatekeeper_eligible,,,,,,2026-09,"(no EMA, NICE, G-BA or HAS assessment found)",none,,not-found,"US accelerated approval only (Aug 2026). The G-BA 2016 talimogene laherparepvec ranges (375-670 GKV patients, stage IIIB-IVM1a) are the only German gatekeeper counts for an injectable-melanoma oncolytic."
