product,indication_key,indication_label,geography,measure_type,value_low,value_point,value_high,unit,estimate_year,as_of_date,verbatim,source_doc,source_url,status,notes
Breyanzi,LBCL_3L,"Rezidiviertes oder refraktäres diffus großzelliges B-Zell-Lymphom (DLBCL), primär mediastinales großzelliges B-Zell-Lymphom (PMBCL) und follikuläres Lymphom Grad 3B (FL3B) bei erwachsenen Patienten nach zwei oder mehr Linien einer systemischen Therapie",Germany,gatekeeper_eligible,1420,,1980,"patients per year (GKV-insured target population, Germany)",2021,2023-04-06,ca. 1420 - 1980 Patientinnen und Patienten,"G-BA Tragende Gründe, Lisocabtagen maraleucel (Breyanzi), D-867, Beschluss vom 06.04.2023",https://www.g-ba.de/downloads/40-268-9410/2023-04-06_AM-RL-XII_Lisocabtagen%20maraleucel_D-867_TrG.pdf,verified-from-source,"Company figure based on ZfKD incidence 2012-2017 projected to 2021; 'Es wird davon ausgegangen, dass 30 – 40 % der Patientinnen und Patienten ein Rezidiv oder einen Progress nach einer Erstlinientherapie erleiden.' Unlike the axi-cel and tisa-cel figures, not restricted to CAR-T-fit patients, which explains the higher range."
Breyanzi,LBCL_3L,"Adult r/r LBCL after 2 or more lines of systemic therapy (CADTH review, July 2022)",Canada,gatekeeper_eligible,,,,patients per year,2022,2022-07,"It is estimated that 11,400 people living in Canada will be diagnosed with non-Hodgkin lymphoma each year and 3,000 will die.","CADTH Reimbursement Review, Lisocabtagene Maraleucel (Breyanzi), 3L LBCL (NCBI Bookshelf NBK603593)",https://www.ncbi.nlm.nih.gov/books/NBK603593/,not-found,"No eligible count; CADTH reanalysis 3-year incremental cost CAD 6.88m (years 1-3: 0.66m, 4.01m, 2.21m) at CAD 501,900 per dose, which implies only a few patients per year were expected to be treated. NICE TA (liso-cel 3L, ID1684) was not identified."
Breyanzi,LBCL_2L,Relapsed or refractory large B-cell lymphoma after first-line chemoimmunotherapy when a stem cell transplant is suitable (NICE TA1048),England,gatekeeper_eligible,565,,592,patients per year,2025,2025-03-26,Table 1 Population expected to be eligible for and have liso-cel in England ... People eligible for liso-cel 565 570 576 581 587 592 ... The following assumptions have been used to calculate the eligible population: 27% of people progress to second-line treatment; an autologous stem cell transplant is suitable for 50% of people.,NICE TA1048 resource impact summary report (26 March 2025),https://www.nice.org.uk/guidance/ta1048/resources/resource-impact-summary-report-15301309501,verified-from-source,"Eligible 565 (current practice), 570 (2024/25), 576, 581, 587, 592 (2028/29). Expected uptake 10-30% giving 'People having liso-cel each year 0 57 86 116 147 178'. Same population as Yescarta TA895 (540), which shares the line."
Breyanzi,LBCL_2L,"Relapsed or refractory large B-cell lymphoma (NICE approval, Feb 2025)",England,gatekeeper_eligible,,600,,patients per year,2025,2025-02-21,NICE estimates that approximately 600 patients in England could benefit from the therapy each year.,"AABB News, 'UK's NICE Approves Liso-cel for NHS England' (21 Feb 2025)",https://www.aabb.org/news-resources/news/article/2025/02/21/uk-s-nice-approves-liso-cel-for-nhs-england,provisional-from-snippet,Secondary reporting; rounds the TA1048 figure.
Breyanzi,LBCL_2L,"DLBCL, HGBL, PMBCL or FL3B relapsed within 12 months of or refractory to first-line immunochemotherapy (HAS avis, population cible cumulée sur 3 ans)",France,gatekeeper_eligible,,602,,patients per year,2024,,"The budgetary impact associated with the introduction of BREYANZI represents an increase in health insurance spending in the indication of +28% for a target population of 1,805 cumulative patients over 3 years.","HAS, BREYANZI (lisocabtagene maraleucel) LDGCB/LHGCB/LMPGCB/LF3B après échec de première ligne, avis de la Commission de la Transparence (search-result summary of has-sante.fr page)",https://www.has-sante.fr/jcms/p_3465836/fr/breyanzi-lisocabtagene-maraleucel-lymphome-diffus-a-grandes-cellules-b-ldgcb-lymphome-de-haut-grade-a-cellules-b-lhgcb-lymphome-mediastinal-primitif-a-grandes-cellules-b-lmpgcb-et-lymphome-folliculaire-de-grade-3b-lf3b,derived,"1,805 cumulative over 3 years / 3 = 602 per year (arithmetic). Snippet in English paraphrase; the HAS site returned 403 / aborted on every direct fetch, so the avis date and French wording are unverified. Other HAS avis (Kymriah LDGCB CT-19042, Tecartus CT-19043, Yescarta) could not be read."
Breyanzi,CLL,"Chronic lymphocytic leukemia, US, all new cases (denominator; Breyanzi CLL/SLL label requires prior BTK inhibitor and BCL-2 inhibitor)",US,incidence_rate,,22760,,"new cases per year (count, not rate)",2026,2026,"For 2026, the American Cancer Society estimates about 22,760 new cases of CLL.","American Cancer Society, Key Statistics for Chronic Lymphocytic Leukemia (search snippet)",https://www.cancer.org/cancer/types/chronic-lymphocytic-leukemia/about/key-statistics.html,provisional-from-snippet,Snippet only. No estimate of the double-refractory (post-BTKi and post-venetoclax) CLL population was found; treat the CLL eligible population as a gap.
Breyanzi,FL_3L,"Follicular lymphoma, US, all new cases (denominator; label is r/r FL after 2 or more lines)",US,incidence_rate,,13960,,"new cases per year (count, not rate)",2012,2022,"An estimated incidence of 3.4 per 100,000 population (from 2011 to 2012) translates to about 13,960 new cases per year in the United States.",Search snippet from 'Investigation of the incidence trend of follicular lymphoma from 2008 to 2017 in Taiwan and the United States using population-based data' (PMC8929617),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8929617/,provisional-from-snippet,"Snippet only. No estimate of the 3L+ FL population eligible for CAR-T in the US was found for Breyanzi, Kymriah or Yescarta."
Breyanzi,MCL,"Mantle cell lymphoma, US, all new cases (denominator; label is r/r MCL after 2 or more lines including a BTK inhibitor)",US,incidence_rate,3500,,3800,"new cases per year (count, not rate)",2020,2023,"as of 2020, the incidence per 1,000,000 was 10.83 for the general population, which translates to approximately 3,500-3,800 new cases annually in the U.S.","Search-result snippet, ASH 2023 abstract (Blood 142 Suppl 1: 6165)",https://ashpublications.org/blood/article/142/Supplement%201/6165/500835/A-Retrospective-Analysis-of-the-Trends-in-Mantle,provisional-from-snippet,"Snippet only; see Tecartus MCL rows for England (110) and Germany (105-150), which share the post-BTKi MCL population."
Aucatzyl,ALL_adult,Adults (18+) with relapsed or refractory B-cell precursor ALL (US label); adult ALL new cases as denominator,US,incidence_rate,,6500,,"new cases per year (count, not rate)",2023,2025-03,"according to the American Cancer Society is predicted to affect approximately 6,500 adults in the United States in 2023.",Autolus Therapeutics plc Form 10-K for FY2024,https://www.sec.gov/Archives/edgar/data/1730463/000173046325000019/autl-20241231.htm,verified-from-source,Filing date taken as March 2025 from the accession number; day not verified.
Aucatzyl,ALL_adult,"Adult ALL patients who relapse, US (arithmetic on Autolus 10-K statements)",US,company_addressable,,3250,,patients per year,2023,2025-03,Approximately 50% of all adult ALL patients will relapse,Autolus Therapeutics plc Form 10-K for FY2024,https://www.sec.gov/Archives/edgar/data/1730463/000173046325000019/autl-20241231.htm,derived,"Arithmetic: 6,500 x 50% = 3,250 relapsed adult ALL per year; excludes primary refractory patients and does not subtract those unfit for CAR-T. The 10-K gives no explicit addressable-population figure."
Aucatzyl,ALL_adult,"Adult ALL, US and EU combined: new cases and relapsed/refractory patients per year (Autolus corporate materials)",US and EU,company_addressable,,3000,,patients per year,2024,2024,"Approximately 8,400 new cases of adult ALL are diagnosed every year in the US and EU, with around 3,000 patients in the relapsed refractory setting.",Autolus corporate presentation / investor materials (search-result summary; exact document not retrieved),https://quartr.com/events/autolus-therapeutics-autl-corporate-presentation_FLfrkeW2,provisional-from-snippet,"Snippet only; the 8,400 incident cases is a combined US+EU figure. Applies equally to the Tecartus adult ALL population."
Aucatzyl,ALL_adult,Relapsed or refractory B-cell precursor ALL in adults 26 years and over (NICE TA1116),England,gatekeeper_eligible,,50,,patients per year,2025,2025-12-11,The eligible population is estimated to be around 50 people.,NICE TA1116 resource impact summary report (11 December 2025),https://www.nice.org.uk/guidance/ta1116/resources/resource-impact-summary-report-15546945565,verified-from-source,Page retrieved by curl. Lower than the TA893 brexu-cel figure (90) for the same population two years earlier. NICE guidance (NCBI NBK620353) adds: 'around 22.5% of people having tisagenlecleucel in the NHS are aged 18 to 25 years'. G-BA and HAS assessments of obe-cel were not located before the search budget ran out.
